mask_id,Slice_Seperation,file_name,DJID,Sex,Eye,Age_Months,Genotype,Experimental_Condition,Time_Condition,eGFP_Value,eGFP_Raw_Intensity,In_Rip,Length_um,WGA_Middle_Integral,GLUT1_Middle_Integral,WGA_Top_Integral,GLUT1_Top_Integral,WGA_Bottom_Integral,GLUT1_Bottom_Integral,GLUT1_Top_Surface_Integral,GLUT1_Bot_Surface_Integral,WGA_Top_Surface_Integral,WGA_Bot_Surface_Integral,Top_Surface_Ratio,Bot_Surface_Ratio
21,0.15,3985L_GLUT1647_WGA594_0001.nd2,3985,F,L,7,Het,Control,0,False,4.650095147478591,False,,,,178.01379638439582,11.304947668886774,,,62.914129400570886,,514.3480019029496,,0.12231821484249086,
22,0.15,3985L_GLUT1647_WGA594_0001.nd2,3985,F,L,7,Het,Control,0,False,4.422122429685653,False,4.6499999999999995,554.2155518789885,56.286693453084375,190.64996454738832,12.800756322382416,128.00425431340108,3.082250059087686,48.30276530371071,8.31127393051288,471.7719215315529,256.5953675254077,0.10238584175781673,0.03239058448586337
23,0.15,3985L_GLUT1647_WGA594_0001.nd2,3985,F,L,7,Het,Control,0,False,4.877644894204232,False,4.35,548.8229070837167,71.37373505059796,153.2851885924563,16.617065317387304,136.17203311867524,4.833716651333947,67.84544618215271,12.003449862005517,436.24103035878574,269.3564857405704,0.15552284508028358,0.04456343358134911
24,0.15,3985L_GLUT1647_WGA594_0001.nd2,3985,F,L,7,Het,Control,0,False,4.270248596631917,False,4.8,447.3039294306335,19.78989574979952,177.87169206094626,9.807538091419406,95.09222133119486,1.3488372093023258,23.256615878107457,3.103448275862069,387.7698476343224,199.51403368083402,0.05997530756965685,0.015555037500904362
25,0.15,3985L_GLUT1647_WGA594_0001.nd2,3985,F,L,7,Het,Control,0,False,4.44001199760048,False,,,,173.11667666466707,11.893221355728855,,,41.14037192561487,,404.75374925015,,0.1016429668701818,
26,0.15,3985L_GLUT1647_WGA594_0001.nd2,3985,F,L,7,Het,Control,0,False,4.018543956043956,False,5.1,525.5697115384615,49.251030219780226,176.62396978021977,15.606799450549449,106.33207417582418,2.2386675824175826,49.57245879120879,5.930288461538461,426.9189560439559,222.5772664835165,0.11611679005910613,0.026643729412399998
27,0.15,3985L_GLUT1647_WGA594_0001.nd2,3985,F,L,7,Het,Control,0,False,4.573718624762709,False,4.35,538.1430078042607,68.27082893904239,167.1970048512972,17.296350980805737,119.35962877030161,2.5650706601982707,69.70512550094917,7.830204598186036,463.48871546087327,246.59544399915632,0.1503922817875671,0.03175324114346908
28,0.15,3985L_GLUT1647_WGA594_0001.nd2,3985,F,L,7,Het,Control,0,False,4.755393180236604,False,,,,262.9224077940153,42.70354906054279,,,53.44050104384134,,511.8475991649269,,0.10440705618435811,
29,0.15,3985L_GLUT1647_WGA594_0002.nd2,3985,F,L,7,Het,Control,0,False,4.843083900226757,False,4.5,408.5269841269841,15.370068027210884,128.36462585034013,3.4521541950113375,113.54965986394558,3.738775510204082,10.723356009070296,8.294331065759637,313.904761904762,229.00907029478455,0.03416117660656495,0.03621835176695415
30,0.15,3985L_GLUT1647_WGA594_0002.nd2,3985,F,L,7,Het,Control,0,False,4.789293849658314,False,,,,107.07232346241457,7.840261958997722,,,31.289293849658314,,276.3986332574032,,0.1132035042319452,
