mask_id,Slice_Seperation,file_name,DJID,Sex,Eye,Age_Months,Genotype,Experimental_Condition,Time_Condition,eGFP_Value,eGFP_Raw_Intensity,In_Rip,Length_um,WGA_Middle_Integral,GLUT1_Middle_Integral,WGA_Top_Integral,GLUT1_Top_Integral,WGA_Bottom_Integral,GLUT1_Bottom_Integral,GLUT1_Top_Surface_Integral,GLUT1_Bot_Surface_Integral,WGA_Top_Surface_Integral,WGA_Bot_Surface_Integral,Top_Surface_Ratio,Bot_Surface_Ratio
10,0.15,3920L_GLUT3_WGA594_0001.nd2,3920,M,L,10.5,Homo,Control,0,False,10.912574510360487,False,3.5999999999999996,2908.96962815782,553.1703093954017,632.089412432586,91.14334374112971,1192.1779733181947,175.70366165200113,365.8330967925064,378.0703945500994,2028.8949758728356,2358.1842179960263,0.18031150017271058,0.16032267185274518
11,0.15,3920L_GLUT3_WGA594_0001.nd2,3920,M,L,10.5,Homo,Control,0,False,12.377421307506053,False,4.8,3067.537832929782,838.5735472154963,739.889225181598,128.24424939467312,702.3913438256659,127.4476392251816,592.2730024213075,271.1746368038741,2132.826876513317,1519.6746368038741,0.277693894869488,0.17844256279370363
12,0.15,3920L_GLUT3_WGA594_0001.nd2,3920,M,L,10.5,Homo,Control,0,False,10.149637442320369,False,3.4499999999999997,3513.5263678312463,665.6588661832564,773.6285431773236,145.05075807514834,1289.8918918918916,183.35332893869477,597.2274225444957,347.84014502307184,2705.3368490441662,2519.5438365194464,0.2207589870945293,0.1380567942423998
14,0.15,3920L_GLUT3_WGA594_0001.nd2,3920,M,L,10.5,Homo,Control,0,False,12.441117984975696,False,2.1,1638.917918692002,230.24569155987624,703.9850861688025,68.99072028281043,1043.5259611135662,145.90245249668584,242.8903004860804,296.0980998674326,1924.5577772867878,2044.0835174547065,0.12620577223122054,0.1448561652882628
15,0.15,3920L_GLUT3_WGA594_0001.nd2,3920,M,L,10.5,Homo,Control,0,False,8.807531380753138,False,3.15,3265.493723849373,262.58158995815893,689.2594142259414,53.68828451882845,1326.112970711297,62.43933054393306,244.0857740585774,126.98535564853557,2709.8430962343095,2439.7928870292885,0.09007376641022771,0.052047596467564905
16,0.15,3920L_GLUT3_WGA594_0001.nd2,3920,M,L,10.5,Homo,Control,0,False,11.048091839900714,False,4.5,3250.3592925845487,1191.7080359913125,637.146757679181,194.114799875892,1173.5392491467578,146.27086565311822,898.3834936394662,369.68879925535214,2012.4762643499844,2326.0651566863176,0.44640700094400254,0.1589331228287715
17,0.15,3920L_GLUT3_WGA594_0001.nd2,3920,M,L,10.5,Homo,Control,0,False,25.498597081930416,False,4.05,3441.297138047138,636.878787878788,824.4618406285074,78.6489898989899,1146.016835016835,135.9208754208754,363.62261503928164,334.4840067340067,2429.7149270482605,2333.5592031425367,0.14965649302777614,0.14333641344242168
18,0.15,3920L_GLUT3_WGA594_0001.nd2,3920,M,L,10.5,Homo,Control,0,True,58.782464702806344,False,2.25,1872.060484573819,645.2461216663762,766.9691476381385,93.88704898030329,1063.1610597873453,261.8478298762419,527.2255534251351,699.812271221893,2112.545755621405,2071.353843472198,0.24956882094610622,0.3378525950200772
19,0.15,3920L_GLUT3_WGA594_0001.nd2,3920,M,L,10.5,Homo,Control,0,False,10.053779616397142,False,4.05,2660.3798420458816,812.996615268898,590.5114704776232,88.49003384731103,947.1071831515608,187.33809702895826,440.52989845806695,459.36442271530655,1826.1417826250472,1947.3448664911623,0.24123532063584507,0.23589269195189638
20,0.15,3920L_GLUT3_WGA594_0001.nd2,3920,M,L,10.5,Homo,Control,0,False,12.781712626995645,False,2.6999999999999997,1953.0391872278663,258.85631349782295,528.1808417997097,54.49840348330915,1098.978809869376,140.86850507982584,217.53933236574747,261.71291727140783,1665.7370101596516,2055.9753265602326,0.13059644532055967,0.12729380255222658
21,0.15,3920L_GLUT3_WGA594_0001.nd2,3920,M,L,10.5,Homo,Control,0,False,10.129274708756107,False,4.2,2781.336715520481,1025.6587748966554,828.2476512589252,84.39534009770763,816.4171364148816,146.6031567080045,476.206313416009,462.2589252160842,2317.5148440435923,1650.8308906426155,0.20548145123641398,0.28001591673399184
22,0.15,3920L_GLUT3_WGA594_0001.nd2,3920,M,L,10.5,Homo,Control,0,True,27.652018395503323,False,4.05,3490.212740589338,648.9448134900357,842.8351217850452,91.04871401805484,1075.2641798671434,136.4890137966275,391.6618974621019,333.4067450178845,2529.558507920286,2214.938511326861,0.15483409307820775,0.15052641114545293
23,0.15,3920L_GLUT3_WGA594_0001.nd2,3920,M,L,10.5,Homo,Control,0,False,10.97126213592233,False,4.6499999999999995,3090.914174757281,785.6955339805826,738.4097087378641,115.3759223300971,745.9001941747572,159.92466019417478,538.3619417475728,314.39223300970883,2336.651262135922,1508.8085436893205,0.23039892622036318,0.2083711908476875
24,0.15,3920L_GLUT3_WGA594_0001.nd2,3920,M,L,10.5,Homo,Control,0,False,26.566966108615762,False,3.9,3073.7121273989383,870.3440179665168,736.1586361780319,124.3856676194365,808.2060024499796,157.95549203756636,570.955900367497,395.35095957533684,2363.760514495713,1693.7155982033482,0.24154557827077727,0.23342228175421859
25,0.15,3920L_GLUT3_WGA594_0001.nd2,3920,M,L,10.5,Homo,Control,0,True,47.35127230184264,False,3.5999999999999996,2722.0535244223456,573.5323193916349,746.2579701667155,41.9432582626499,867.0734132787366,116.10763381105586,282.219654869845,331.73471775372917,2214.2421760748753,1800.1339572974553,0.12745654378697086,0.18428335091893003
26,0.15,3920L_GLUT3_WGA594_0001.nd2,3920,M,L,10.5,Homo,Control,0,False,10.84660766961652,False,4.2,3267.8805309734507,759.0884955752214,721.2949852507375,64.66224188790561,960.0058997050148,134.0457227138643,335.9469026548673,419.6253687315634,2382.3761061946902,1986.622418879056,0.14101337810656056,0.2112255276814682
27,0.15,3920L_GLUT3_WGA594_0001.nd2,3920,M,L,10.5,Homo,Control,0,False,10.45920138888889,False,4.5,2995.3689236111113,930.8159722222222,754.4036458333334,95.59635416666667,942.0763888888889,161.43836805555557,453.36979166666663,430.27777777777777,2173.6414930555557,1904.9565972222222,0.20857615808085747,0.22587274607999053
28,0.15,3920L_GLUT3_WGA594_0001.nd2,3920,M,L,10.5,Homo,Control,0,False,11.257766272189349,False,4.35,3050.16050295858,553.2751479289941,644.0669378698225,80.91678994082841,726.3158284023668,88.7766272189349,387.7511094674556,207.05917159763314,2186.2000739644973,1600.8258136094676,0.17736304837109454,0.12934522284518
29,0.15,3920L_GLUT3_WGA594_0001.nd2,3920,M,L,10.5,Homo,Control,0,False,12.216788321167883,False,4.2,3444.2386861313867,716.2240875912408,670.0153284671533,59.730656934306566,1042.9416058394158,142.53503649635036,351.56277372262775,364.6591240875913,2388.8540145985403,2075.322627737226,0.14716796069336607,0.17571201663482458
30,0.15,3920L_GLUT3_WGA594_0001.nd2,3920,M,L,10.5,Homo,Control,0,False,16.556217537427436,False,4.05,3902.6263366941644,769.304155209288,718.3617476321418,125.00274977085243,907.6625420103879,148.3762603116407,577.8516651390162,329.2140238313474,2639.3553315001527,1957.3253895508708,0.21893666920951402,0.16819585828133005
31,0.15,3920L_GLUT3_WGA594_0001.nd2,3920,M,L,10.5,Homo,Control,0,False,12.414814814814815,False,2.55,2896.9387654320985,498.17827160493823,836.0251851851851,102.7432098765432,1332.753580246914,306.1930864197531,419.9674074074074,554.3012345679012,2815.7066666666665,2676.5244444444443,0.1491516898330108,0.2070973929337512
32,0.15,3920L_GLUT3_WGA594_0001.nd2,3920,M,L,10.5,Homo,Control,0,False,11.05765062852189,False,2.1,2760.846770697876,369.4284785435631,1045.433680104031,143.95296922410057,1608.767446900737,204.74208929345468,446.4900303424361,408.6322063285652,3102.832899869961,3416.741439098396,0.14389754290704743,0.11959705280958995
33,0.15,3920L_GLUT3_WGA594_0001.nd2,3920,M,L,10.5,Homo,Control,0,False,15.245746691871455,False,4.05,2769.077032136106,488.5434782608696,774.0968809073725,58.76606805293006,646.6890359168242,109.60491493383742,276.23156899810965,258.9692816635161,2342.585066162571,1401.1006616257089,0.11791741225884675,0.18483274525260152
34,0.15,3920L_GLUT3_WGA594_0001.nd2,3920,M,L,10.5,Homo,Control,0,False,12.528748916498122,False,4.5,3356.9774631609357,415.3120485408841,662.4536261196185,63.086391216411435,661.167292689974,82.67003756139843,303.50621207743427,173.6469228546663,2418.863045362612,1482.9321005489742,0.12547474015087764,0.11709701529178784
35,0.15,3920L_GLUT3_WGA594_0001.nd2,3920,M,L,10.5,Homo,Control,0,False,11.802807304442627,False,3.3,2626.7726901062956,661.3477786862904,813.2497955846279,135.44630689561188,1086.325429272281,188.882801853366,495.7563368765331,439.6747070046334,2218.3192968111202,2137.742164077405,0.22348285821125619,0.20567246808007164
36,0.15,3920L_GLUT3_WGA594_0001.nd2,3920,M,L,10.5,Homo,Control,0,False,11.329585675619404,False,4.5,4434.986883198002,969.0818238600874,776.2048719550281,119.05996252342285,934.382469290027,151.07953362481783,500.6318967312096,447.8076202373516,2798.56610451801,2088.799292109098,0.17888871587595828,0.2143851838369747
37,0.15,3920L_GLUT3_WGA594_0001.nd2,3920,M,L,10.5,Homo,Control,0,False,13.941044608832101,False,3.5999999999999996,2706.998430845102,492.90943734588654,760.7269670477472,67.47904057386236,770.4877830082941,114.46021071508632,319.7359336471643,281.1690203990137,2352.466935664649,1573.9500112082492,0.13591516582010044,0.1786391044167744
38,0.15,3920L_GLUT3_WGA594_0001.nd2,3920,M,L,10.5,Homo,Control,0,False,12.935213158778113,False,4.6499999999999995,3395.2410204766697,809.1681772406848,742.7143336690165,84.96710305471635,822.8227593152064,150.16616314199396,448.4236320913059,351.9479691171534,2425.8442430345754,1744.981873111782,0.18485260683116106,0.20169147573409085
39,0.15,3920L_GLUT3_WGA594_0001.nd2,3920,M,L,10.5,Homo,Control,0,True,60.16345298131118,False,3.4499999999999997,2710.226045683773,541.5461287451794,626.7073568673984,88.84351824384456,879.8070305547316,131.37748442598635,423.540789083358,289.3767428062889,2185.7680213586473,1783.5180955206172,0.19377206773301134,0.16225052245506852
40,0.15,3920L_GLUT3_WGA594_0001.nd2,3920,M,L,10.5,Homo,Control,0,False,11.485018726591761,False,3.75,2954.3626716604244,907.7315855181024,696.2940074906368,161.5374531835206,1194.887640449438,164.48314606741573,665.6928838951311,432.9138576779026,2126.0393258426966,2332.649188514357,0.3131140970928517,0.1855889260200423
41,0.15,3920L_GLUT3_WGA594_0001.nd2,3920,M,L,10.5,Homo,Control,0,True,30.665106117353307,False,4.2,3091.931335830212,876.9709737827715,697.0600811485642,127.45021847690387,797.0802122347067,142.58286516853934,597.0279338327092,348.9188514357054,2294.5070224719107,1666.2003745318352,0.2601987825644225,0.20940989857461995
42,0.15,3920L_GLUT3_WGA594_0001.nd2,3920,M,L,10.5,Homo,Control,0,False,21.12822867638618,False,4.6499999999999995,4208.896223166111,1258.9610836872919,733.1571576168064,116.56273676960166,814.4267018711973,177.8862357938239,590.4899552290208,509.087246010791,2709.299047181724,1786.7201239811732,0.21794934591781673,0.2849283663277054
43,0.15,3920L_GLUT3_WGA594_0001.nd2,3920,M,L,10.5,Homo,Control,0,False,27.145706371191135,False,3.0,2284.187534626039,440.1648199445983,637.7379501385042,114.07936288088644,844.3340720221607,113.58795013850416,465.8531855955679,201.97894736842105,2035.0975069252079,1731.162049861496,0.22890951613390606,0.11667246713534453
44,0.15,3920L_GLUT3_WGA594_0001.nd2,3920,M,L,10.5,Homo,Control,0,False,10.954659949622167,False,4.5,3260.382151853185,1031.7146455559555,768.4627563871896,98.31666066930549,906.5692695214105,163.3278157610651,595.0521770421014,396.6948542641238,2357.214105793451,1850.6923353724362,0.25243874774871317,0.2143494338210961
45,0.15,3920L_GLUT3_WGA594_0001.nd2,3920,M,L,10.5,Homo,Control,0,False,12.802056827820186,False,2.25,2203.309372349449,677.3059796437658,818.570610687023,141.7313401187447,1167.423027989822,203.84276929601359,669.270780322307,573.3246395250212,2418.0099660729434,2370.497455470738,0.27678578240488416,0.24185836529875934
46,0.15,3920L_GLUT3_WGA594_0001.nd2,3920,M,L,10.5,Homo,Control,0,False,11.360966236618172,False,3.5999999999999996,2633.3873181443864,685.9258852594016,762.7370299203952,114.54103760636838,894.4814713148505,168.89569036508374,487.2292066977766,385.7705188031842,2216.2407356574254,1770.6964040625858,0.2198448926863737,0.21786372746795787
47,0.15,3920L_GLUT3_WGA594_0001.nd2,3920,M,L,10.5,Homo,Control,0,False,10.649887060342046,False,4.2,3424.247176508551,739.5072604065828,720.4578896418199,109.14972571797354,1000.8596321393997,155.76476282671828,505.31978057437885,339.6182639561149,2265.7576637625043,2178.886414972572,0.22302463703697584,0.1558678146884449
48,0.15,3920L_GLUT3_WGA594_0001.nd2,3920,M,L,10.5,Homo,Control,0,False,12.455221824193993,False,4.8,3811.0829429594933,938.3637365665472,690.3138605676495,115.29291815927252,790.4516395701295,155.6585836318545,551.5775695783963,369.97657756957835,2552.321025075779,1670.6169743731054,0.21610822626123993,0.22146104298288427
49,0.15,3920L_GLUT3_WGA594_0001.nd2,3920,M,L,10.5,Homo,Control,0,False,10.248271092669432,False,4.5,3310.202627939143,832.374827109267,739.8118948824342,125.4764868603043,902.3499308437068,131.86652835408023,607.2019363762101,291.70401106500685,2342.6680497925313,1887.536652835408,0.2591924777520163,0.15454217041391846
50,0.15,3920L_GLUT3_WGA594_0001.nd2,3920,M,L,10.5,Homo,Control,0,False,11.030068728522338,False,3.5999999999999996,2632.4936998854528,446.2342497136312,702.6841351660939,52.338487972508595,887.8402061855669,122.20475372279495,281.774627720504,275.59163802978236,2150.0787514318445,1809.8777205040092,0.13105316609117515,0.1522708605711973
51,0.15,3920L_GLUT3_WGA594_0001.nd2,3920,M,L,10.5,Homo,Control,0,False,11.919795451487014,False,2.85,2558.5027587134978,580.2437087875119,849.7155160812811,117.73825864621182,1174.943883730319,171.8597766114924,485.36495761001214,412.6694926658592,2375.3419459023016,2301.5923832593194,0.2043347731249029,0.1792973837015709
52,0.15,3920L_GLUT3_WGA594_0001.nd2,3920,M,L,10.5,Homo,Control,0,False,12.264499681325685,False,4.35,3397.27597195666,948.6845124282981,776.9602719354154,146.38665816868493,785.491395793499,144.3979179944763,607.8051837688549,381.87720416401095,2385.249415763756,1719.990014871468,0.254818292691725,0.22202291923918407
53,0.15,3920L_GLUT3_WGA594_0001.nd2,3920,M,L,10.5,Homo,Control,0,False,11.538428262436915,False,3.0,2462.6953136265324,526.3945205479451,675.6647440519107,94.00331651045423,1137.6510454217737,123.47772170151406,424.4451333813986,319.4304253785147,2064.8428262436914,2211.1682768565247,0.20555808315615876,0.14446228662100216
54,0.15,3920L_GLUT3_WGA594_0001.nd2,3920,M,L,10.5,Homo,Control,0,False,10.77940686437854,False,3.5999999999999996,2692.9116961012996,934.22125958014,768.2909030323226,121.68043985338221,916.6297900699766,196.76741086304568,612.5011662779073,502.21626124625124,2244.503832055981,1833.677440853049,0.2728893386280619,0.27388473569954275
55,0.15,3920L_GLUT3_WGA594_0001.nd2,3920,M,L,10.5,Homo,Control,0,False,11.862706433325117,False,3.15,2777.125462164161,828.6324870594036,639.3317722455016,106.53758935173772,1148.14197683017,187.33596253389203,607.3228986936159,477.49987675622384,2211.145181168351,2257.5358639388714,0.2746644154648911,0.2115137501838391
56,0.15,3920L_GLUT3_WGA594_0001.nd2,3920,M,L,10.5,Homo,Control,0,False,11.145211930926216,False,4.2,3132.222527472527,1347.9529042386187,613.3928571428571,123.89481946624804,847.5082417582418,165.60557299843015,789.0204081632653,485.1589481946625,2172.3489010989015,1777.1836734693877,0.36321071986370723,0.27299313820925636
57,0.15,3920L_GLUT3_WGA594_0001.nd2,3920,M,L,10.5,Homo,Control,0,False,11.17479035639413,False,4.35,3023.3168238993712,825.1381027253669,802.8105345911949,131.04638364779873,898.3846960167714,177.04166666666666,564.030398322851,382.3883647798743,2191.7091194968552,1860.6996855345913,0.257347288153062,0.2055078354409522
58,0.15,3920L_GLUT3_WGA594_0001.nd2,3920,M,L,10.5,Homo,Control,0,False,9.90687601515972,False,1.5,1432.3113156469951,297.43502977801836,611.8042772062804,71.17379534380076,1290.4149972929074,253.98077964266378,368.6088251218191,551.4158094206821,2044.1155928532755,2722.7263129399025,0.18032680070078477,0.20252340707181948
59,0.15,3920L_GLUT3_WGA594_0001.nd2,3920,M,L,10.5,Homo,Control,0,False,11.38888888888889,False,4.6499999999999995,3237.4373522458627,1107.736997635934,759.5026595744681,105.38682033096927,631.0183215130023,153.46690307328606,500.987293144208,449.6947399527187,2480.214539007092,1317.8374704491728,0.20199353131151673,0.3412368748321023
60,0.15,3920L_GLUT3_WGA594_0001.nd2,3920,M,L,10.5,Homo,Control,0,True,45.071121351766514,False,2.6999999999999997,3039.1807987711213,979.6705069124423,805.6167434715823,152.43287250384023,1450.590168970814,323.82304147465436,800.6116743471581,764.536559139785,2645.4930875576038,2950.033794162827,0.30263230628446136,0.25916196643325184
61,0.15,3920L_GLUT3_WGA594_0001.nd2,3920,M,L,10.5,Homo,Control,0,False,13.60586011342155,False,3.75,2913.258034026465,677.6862003780718,661.4092627599243,90.50094517958412,905.18809073724,135.031190926276,447.15879017013236,335.1436672967864,2221.878071833649,1831.6672967863892,0.2012526231023585,0.1829719119213336
62,0.15,3920L_GLUT3_WGA594_0001.nd2,3920,M,L,10.5,Homo,Control,0,False,15.782091167320438,False,3.0,2737.381171378331,910.6058433653455,720.4187745164345,142.6811849046395,1293.2936561612337,186.09901257946706,715.3069119437306,524.0791289057216,2214.399837684296,2536.693764371703,0.3230251826118996,0.2065992893058289
63,0.15,3920L_GLUT3_WGA594_0001.nd2,3920,M,L,10.5,Homo,Control,0,False,10.82,False,3.3,2481.988275862069,733.9172413793103,555.6045977011495,106.91034482758621,1071.1864367816092,131.26827586206895,604.2354022988505,315.40091954022984,1867.0094252873564,2091.6772413793105,0.3236381102928021,0.15078852190993178
64,0.15,3920L_GLUT3_WGA594_0001.nd2,3920,M,L,10.5,Homo,Control,0,False,16.143553299492385,False,4.5,3316.8422335025375,349.2282233502538,575.0154314720812,53.299289340101524,1096.4365482233504,112.12893401015228,217.64345177664975,218.25989847715738,1898.1139086294413,2310.9045685279184,0.1146630087831779,0.09444781989253337
65,0.15,3920L_GLUT3_WGA594_0001.nd2,3920,M,L,10.5,Homo,Control,0,False,11.297808012093727,False,3.5999999999999996,2748.9521289997483,756.8324514991182,642.7127739984883,115.59964726631392,975.5036533131771,198.75888133030992,584.5371630133535,396.8316956412195,2123.1347946586043,1942.9816074577977,0.2753179706177562,0.20423852398707731
66,0.15,3920L_GLUT3_WGA594_0001.nd2,3920,M,L,10.5,Homo,Control,0,False,11.354154561301568,False,4.5,2887.993898895991,976.5705984892504,650.7173155142359,157.21005229517723,908.8399186519466,155.27338756536898,653.0392213829168,362.96106914584544,1792.4944799535156,1893.4770482277745,0.3643186791849155,0.19169023964962437
67,0.15,3920L_GLUT3_WGA594_0001.nd2,3920,M,L,10.5,Homo,Control,0,False,10.011194029850746,False,3.3,2308.8704206241523,418.5613975576661,620.3537991858888,57.66383989145183,923.5132293080053,151.9131614654003,257.1685888738127,337.39620081411124,1913.569877883311,1816.2394843962009,0.1343920553130147,0.18576636160196508
68,0.15,3920L_GLUT3_WGA594_0001.nd2,3920,M,L,10.5,Homo,Control,0,True,48.80792037272342,False,2.85,2394.3915713680644,745.4968233799236,767.0982634476916,119.5129182549767,1155.9557390936043,223.98072850487083,581.3096145700973,546.1124523506988,2129.005294366794,2289.6713257094452,0.273042822443046,0.23851128597310278
69,0.15,3920L_GLUT3_WGA594_0001.nd2,3920,M,L,10.5,Homo,Control,0,False,12.077613350125944,False,3.5999999999999996,3389.8501259445843,768.8402078085642,824.8422544080604,133.805258186398,963.4858312342569,205.22811712846348,539.4778022670025,451.1298803526449,2731.9367128463473,1944.0522670025184,0.1974708270986746,0.23205645651093004
70,0.15,3920L_GLUT3_WGA594_0001.nd2,3920,M,L,10.5,Homo,Control,0,False,12.05105105105105,False,2.85,2620.778778778779,761.8568568568569,637.4474474474475,136.65265265265265,1235.3143143143143,173.89189189189187,677.4994994994995,426.14114114114113,2141.256256256256,2467.8908908908907,0.31640281144305005,0.17267422263846813
71,0.15,3920L_GLUT3_WGA594_0001.nd2,3920,M,L,10.5,Homo,Control,0,False,11.228754940711463,False,3.5999999999999996,3312.366600790514,681.1403162055336,668.6017786561265,105.22727272727273,1219.6961462450593,164.391057312253,493.98542490118575,371.42761857707507,2265.483448616601,2514.8530138339925,0.21804856936952416,0.14769356957797666
72,0.15,3920L_GLUT3_WGA594_0001.nd2,3920,M,L,10.5,Homo,Control,0,False,10.608326703792098,False,3.5999999999999996,2585.437814903209,714.2954123574649,643.5531689207107,125.3436754176611,1003.71625563511,164.50039777247414,559.5189604879342,367.9387430389817,1919.6361707769825,2048.220100769027,0.2914713574403352,0.17963828345441735
73,0.15,3920L_GLUT3_WGA594_0001.nd2,3920,M,L,10.5,Homo,Control,0,False,11.260019236934916,False,5.1,3916.893235011222,1011.4421288874639,734.2760500160308,129.53959602436677,935.4462968900289,167.0650849631292,564.6248797691568,409.2484770759859,2381.2532863097144,1983.4280218018594,0.23711248316812597,0.20633391914277846
74,0.15,3920L_GLUT3_WGA594_0001.nd2,3920,M,L,10.5,Homo,Control,0,False,10.919210897134805,False,2.25,2554.028417097229,347.334429309535,800.4001878816346,98.92273367778299,1574.2980272428372,223.99929544387038,337.63151714419917,428.8381869422264,2574.660403945514,3097.433067167684,0.13113633030080352,0.13844954116614996
75,0.15,3920L_GLUT3_WGA594_0001.nd2,3920,M,L,10.5,Homo,Control,0,False,12.91228213730464,False,2.55,2402.4797479747976,568.7729318386384,681.72244497177,118.4501268308649,1283.691514606006,158.92791097291547,529.1647164716472,401.12609442762454,2207.255298257098,2475.91751902463,0.23973879092712497,0.1620110893619935
76,0.15,3920L_GLUT3_WGA594_0001.nd2,3920,M,L,10.5,Homo,Control,0,False,10.579275418776783,False,,,,869.1115439553305,123.69159849370213,,,400.3274899363719,,2899.375535644722,,0.13807369380570866,
77,0.15,3920L_GLUT3_WGA594_0001.nd2,3920,M,L,10.5,Homo,Control,0,False,11.224577340398687,False,3.3,3012.607368155438,565.4953318193288,713.7347968710574,99.6818067120868,1377.6502649507947,154.63689124400705,435.4852384557154,343.63840524854913,2168.4728740852893,2744.551854655564,0.20082577174935282,0.1252074740965953
78,0.15,3920L_GLUT3_WGA594_0001.nd2,3920,M,L,10.5,Homo,Control,0,False,11.274122159929183,False,4.5,3823.0566538802004,799.0926526999114,894.6246680436707,140.61109471820595,1069.581587488935,153.1153732664503,537.5104750663912,344.32516966656834,2626.874299203305,2249.372381233402,0.20461979289584234,0.15307610804653163
79,0.15,3920L_GLUT3_WGA594_0001.nd2,3920,M,L,10.5,Homo,Control,0,False,11.180685358255452,False,4.05,3394.740186915888,1075.3230529595016,833.8897196261681,124.76292834890965,1110.7376947040498,205.1619937694704,630.4426791277258,512.8666666666667,2366.5934579439254,2360.111214953271,0.2663924710057504,0.21730614363307502
80,0.15,3920L_GLUT3_WGA594_0001.nd2,3920,M,L,10.5,Homo,Control,0,False,14.174642738451313,False,3.4499999999999997,2594.7215021601855,428.7394483217015,531.2821535393819,46.31073446327684,1029.0649717514125,123.96294449983382,292.4365237620472,262.9091060152875,1983.3207045530078,1952.0004985044866,0.1474479256384082,0.13468700761947228
81,0.15,3920L_GLUT3_WGA594_0001.nd2,3920,M,L,10.5,Homo,Control,0,False,11.521385353640726,False,4.2,4482.19945754225,603.5829334446067,1101.2864594199875,157.7423325683288,1037.6736907990821,140.4938451909034,468.32464010014604,291.3847277279366,3457.8587523471733,2128.3525975380767,0.13543775892588156,0.13690622881988126
82,0.15,3920L_GLUT3_WGA594_0001.nd2,3920,M,L,10.5,Homo,Control,0,False,12.357194609476887,False,3.4499999999999997,3115.8590059411677,604.318649471091,685.2217069989856,108.77698884219679,1267.0965077524997,136.55789016084626,489.78829155194893,302.5793363280684,2146.735835386176,2607.96464280539,0.22815489613506218,0.1160212570990163
