mask_id,Slice_Seperation,file_name,DJID,Sex,Eye,Age_Months,Genotype,Experimental_Condition,Time_Condition,eGFP_Value,eGFP_Raw_Intensity,In_Rip,Length_um,WGA_Middle_Integral,GLUT1_Middle_Integral,WGA_Top_Integral,GLUT1_Top_Integral,WGA_Bottom_Integral,GLUT1_Bottom_Integral,GLUT1_Top_Surface_Integral,GLUT1_Bot_Surface_Integral,WGA_Top_Surface_Integral,WGA_Bot_Surface_Integral,Top_Surface_Ratio,Bot_Surface_Ratio
28,0.15,2007R_GLUT1_647_WGA_594_0002.nd2,2007,M,R,5.5,Homo,Experimental,0,False,5.635208711433757,True,5.7,635.5938697318007,126.22444041137327,144.86327888687234,22.618471466021376,181.61322847348254,25.23069167170801,74.15366001209921,51.76628352490422,411.7257511595079,344.741076830006,0.1801044986942561,0.15015989391490617
29,0.15,2007R_GLUT1_647_WGA_594_0002.nd2,2007,M,R,5.5,Homo,Experimental,0,False,4.592581775700935,False,,,,220.1734813084112,44.92085280373831,,,78.21582943925233,,429.13522196261687,,0.1822638306907978,
30,0.15,2007R_GLUT1_647_WGA_594_0002.nd2,2007,M,R,5.5,Homo,Experimental,0,False,3.1530982440864896,False,6.1499999999999995,611.5594253373965,139.67218110579017,141.26324190973733,22.022347990132054,143.0873603250617,20.87258743288347,73.41532433609055,46.0121898127993,383.13466840806853,269.50486141343777,0.19161754440320566,0.1707286079051971
31,0.15,2007R_GLUT1_647_WGA_594_0002.nd2,2007,M,R,5.5,Homo,Experimental,0,False,2.757078592220164,False,6.3,692.4165123048426,497.40513363323635,124.50145541148451,30.743582958454617,159.51309870336067,25.165652288965337,186.9748610743583,54.52950516009527,399.3966657845991,295.3979888859487,0.46814326981687115,0.18459673799996237
32,0.15,2007R_GLUT1_647_WGA_594_0002.nd2,2007,M,R,5.5,Homo,Experimental,0,False,3.643957345971564,True,6.0,599.1579778830964,132.0128357030016,116.41192733017377,16.847946287519747,172.93285939968405,26.279028436018958,64.82385466034755,59.90363349131121,356.7928515007899,333.3394549763033,0.18168484706931984,0.1797076001566322
33,0.15,2007R_GLUT1_647_WGA_594_0002.nd2,2007,M,R,5.5,Homo,Experimental,0,False,7.9587478057343475,True,6.3,772.5345231129317,155.7105032182563,123.11307782328846,19.50438853130486,156.20114101813925,23.539789350497365,80.63385020479812,51.91778818022235,441.9587478057344,313.83206553540083,0.18244655322501097,0.16543175118721554
34,0.15,2007R_GLUT1_647_WGA_594_0002.nd2,2007,M,R,5.5,Homo,Experimental,0,False,3.1275429633070133,False,6.1499999999999995,765.0779377612633,136.25898745935902,169.4566651184394,26.365164886205292,155.67087784486762,22.41848583372039,85.87803065490013,45.888248954946576,505.9884811890385,298.2363214119833,0.16972329182888235,0.15386539351642756
35,0.15,2007R_GLUT1_647_WGA_594_0002.nd2,2007,M,R,5.5,Homo,Experimental,0,True,46.10826904858573,False,6.8999999999999995,787.7787251319529,151.65286236297197,117.41859520909459,17.848829340912168,133.79496548924075,19.448098524834215,67.40316686967114,40.107186358099874,369.60725402625525,257.7604547300041,0.18236429652130995,0.15559867940220265
36,0.15,2007R_GLUT1_647_WGA_594_0002.nd2,2007,M,R,5.5,Homo,Experimental,0,True,39.961089494163424,False,6.45,644.8967847634651,190.34671308621748,119.08253123080073,19.329920131066967,156.47839442965392,25.132295719844358,87.70284661069016,63.03706737661274,361.74953921769406,313.61478599221783,0.2424407970231366,0.20100157961996398
37,0.15,2007R_GLUT1_647_WGA_594_0002.nd2,2007,M,R,5.5,Homo,Experimental,0,True,101.14232983906689,True,5.3999999999999995,674.3471135390522,134.8020079728333,158.29145135095231,24.11855898420198,193.52546877306955,26.84187213937694,79.93710320389782,57.816624833899304,432.5067178502879,367.7677543186179,0.1848228013687594,0.15720960893110142
38,0.15,2007R_GLUT1_647_WGA_594_0002.nd2,2007,M,R,5.5,Homo,Experimental,0,False,3.0350262697022767,False,6.3,731.7040280210158,554.1963972979736,124.4348261195897,32.67025268951714,160.02752064048036,24.878909181886414,219.3750312734551,55.98849136852639,408.20515386539904,305.1323492619465,0.5374136734828966,0.18348920232139015
39,0.15,2007R_GLUT1_647_WGA_594_0002.nd2,2007,M,R,5.5,Homo,Experimental,0,False,3.496626881162429,True,6.8999999999999995,791.9311537796228,150.16536931326758,120.20532779795883,18.960560456668397,138.80972150147034,20.174364296834458,73.69019200830307,38.528109323646426,379.3468258086836,256.9467220204117,0.19425545963436458,0.1499459071541912
40,0.15,2007R_GLUT1_647_WGA_594_0002.nd2,2007,M,R,5.5,Homo,Experimental,0,False,3.9423750811161584,False,6.8999999999999995,728.0506164828033,194.44231018818954,117.72783906554186,20.291109669046072,140.79065541855937,20.624529526281638,99.17261518494483,44.8136275146009,389.3670343932511,276.59312134977284,0.2547021355813675,0.16202003613072755
