mask_id,X_vals,file_name,DJID,Sex,Eye,Time_Min,eGFP_Value,eGFP_Raw_Intensity,in_rip,Y_vals_DAPI,Y_vals_eGFP,Y_vals_WGA,Y_vals_GLUT1,original_mask_id
0,"0.0,0.15,0.3,0.44999999999999996,0.6,0.75,0.8999999999999999,1.05,1.2,1.3499999999999999,1.5,1.65,1.7999999999999998,1.95,2.1,2.25,2.4,2.55,2.6999999999999997,2.85,3.0,3.15,3.3,3.4499999999999997,3.5999999999999996,3.75,3.9,4.05,4.2,4.35,4.5,4.6499999999999995,4.8,4.95,5.1,5.25,5.3999999999999995,5.55,5.7,5.85,6.0,6.1499999999999995,6.3,6.45,6.6,6.75,6.8999999999999995,7.05,7.199999999999999,7.35,7.5,7.6499999999999995,7.8,7.949999999999999,8.1,8.25,8.4,8.549999999999999,8.7,8.85,9.0,9.15,9.299999999999999,9.45,9.6,9.75,9.9,10.049999999999999,10.2,10.35,10.5,10.65,10.799999999999999,10.95,11.1,11.25,11.4,11.549999999999999,11.7,11.85,12.0,12.15,12.299999999999999,12.45,12.6,12.75,12.9,13.049999999999999,13.2,13.35,13.5,13.65,13.799999999999999,13.95,14.1,14.25,14.399999999999999,14.549999999999999,14.7,14.85,15.0,15.149999999999999",2007R_GLUT1_647_WGA_594_0002.nd2,2007,M,R,5,False,3.0396407556519045,False,"[12.69588108 12.64818829 12.7042428  12.8590895  12.76958811 13.08392691
 13.41065345 13.53360173 14.26788479 14.73923815 15.43109322 16.08423661
 16.55342211 17.06844224 17.30226076 17.38185197 17.30907402 17.5351502
 17.78073707 17.58067513 18.01455559 18.70610096 18.93000929 19.29513781
 19.3335398  19.88758129 19.9250542  20.01052958 20.55992567 20.24465779
 20.61288325 20.71167544 21.84174667 22.70207495 24.83834004 27.7277795
 29.68039641 29.71074636 31.08082998 31.82781047 33.88758129 36.60390214
 38.19448746 39.33508826 39.50263239 39.61814803 39.68163518 39.01951068
 38.7745432  38.57572004 37.8730257  36.6104057  35.8123258  32.56240322
 30.19448746 27.01517498 23.83462372 21.56580985 19.31991329 19.63611025
 19.26850418 18.83431403 18.36667699 17.84794054 17.59120471 17.46454011
 17.15360793 17.37194178 16.74481264 16.79219573 16.69061629 16.55497058
 16.87983896 16.42397027 16.58841747 16.63146485 16.54722824 16.40786621
 16.06224837 16.42954475 16.14122019 16.23691545 16.03561474 16.14307835
 16.30411892 16.01548467 16.14400743 16.00991019 16.1598018  15.93589347
 15.87240632 15.84701146 15.96469495 15.88943945 15.74388356 15.79250542
 15.83834004 16.01486528 15.82068752 15.80148653 15.62062558 15.7228244 ]","[1.82254568 1.85970889 1.88386497 1.90802106 1.90523382 1.9622174
 1.97832146 1.98327656 2.12047073 2.25890369 2.45370084 2.75441313
 3.04552493 3.305048   3.43140291 3.54103438 3.52647879 3.59306287
 3.77516259 3.82285537 3.98978012 4.2722205  4.4741406  4.62217405
 4.75998761 4.75255497 4.96376587 4.83276556 4.96748219 4.92288634
 4.9529266  4.96903066 5.04583462 4.89253639 4.61443171 4.24465779
 4.00092908 3.96159802 3.88603283 3.80644162 3.64447197 3.39269124
 3.28553732 3.16692474 3.0514091  2.96655311 3.03964076 3.1031279
 3.21461753 3.17652524 3.28925364 3.42644782 3.56704862 3.69990709
 3.74233509 3.67017653 3.66707959 3.61814803 3.55651905 3.57819758
 3.48405079 3.47971508 3.50665841 3.43604831 3.49953546 3.51099412
 3.48714772 3.51749768 3.43388046 3.41251161 3.4317126  3.39981418
 3.47042428 3.40445959 3.36946423 3.38154227 3.41251161 3.347476
 3.41344069 3.43264168 3.38649737 3.39021369 3.40631775 3.42675751
 3.41003407 3.40786621 3.39671725 3.42582843 3.41375039 3.39640756
 3.48002478 3.45029421 3.40569836 3.40291112 3.36822546 3.44069371
 3.54382162 3.55899659 3.59739858 3.64230412 3.77733044 3.89903995]","[ 5.64663983  5.5069681   5.88974915  6.44441003  7.14741406  8.50510994
  9.2301022  10.92102818 15.93093837 21.173738   30.01083927 37.38711675
 41.00402601 40.70548157 39.12883246 38.99380613 37.81542273 37.27098173
 35.87457417 35.16723444 34.65345308 33.20842366 31.73892846 29.97677299
 29.12078043 27.75069681 27.22607618 26.93000929 26.60173428 26.25859399
 26.07835243 25.77733044 25.88912976 25.69804893 25.52647879 24.55156395
 23.63456178 23.68039641 22.57974605 22.38742645 21.19046144 18.59089501
 16.98513472 13.69990709 12.16104057 11.52028492 11.30907402 11.43635801
 11.72685042 11.80489316 11.99287705 12.4694952  12.79684113 13.75720037
 14.27469805 14.86497368 15.46423041 15.84763085 15.63270362 15.62960669
 15.46608857 15.23660576 15.04583462 14.20749458 13.9811087  13.33539796
 12.62496129 11.8497987  10.95695262 10.6008052  10.37194178 10.55342211
 10.45308145 10.20966243  9.77856922  9.51966553  9.05481573  8.76649117
  8.44038402  8.29420873  7.99876123  7.83895943  7.80427377  7.77516259
  7.71910808  7.45927532  7.23753484  7.12511614  6.88479405  6.63208424
  6.46887581  6.29482812  6.25240012  6.06937132  6.06658408  6.03034995
  5.85816042  5.78290492  5.61195417  5.56178383  5.42025395  5.37503871]","[0.57355218 0.57386188 0.61659957 0.70764943 0.85877981 1.09724373
 1.19851347 1.46577888 2.17249923 2.85537318 3.85723134 4.70238464
 5.24682564 5.41653763 5.38618767 5.32641685 5.28770517 5.28708579
 5.16258904 5.07928151 4.95973986 4.72065655 4.50387117 4.27624652
 4.16042118 3.9204088  3.85537318 3.82471353 3.7463611  3.79467327
 3.69185506 3.69835862 3.67915763 3.70548157 3.58965624 3.60142459
 3.44998452 3.44874574 3.33013317 3.30597708 3.15732425 2.81449365
 2.61659957 2.13471663 1.94982967 1.8730257  1.81790028 1.87767111
 1.90987922 1.91111799 1.95973986 2.08609477 2.11892227 2.25394859
 2.30071229 2.3378755  2.38649737 2.30907402 2.1548467  2.14803345
 2.13223908 2.03902137 2.01951068 1.85939919 1.83524311 1.71910808
 1.62217405 1.53298235 1.41344069 1.34097244 1.37472902 1.3942397
 1.36574791 1.35181171 1.30659647 1.23165067 1.21461753 1.17342831
 1.12263859 1.11892227 1.04800248 1.06937132 1.02167854 1.03623413
 1.03530505 1.02632394 0.99287705 0.92443481 0.92443481 0.89346547
 0.85970889 0.80706101 0.82781047 0.80644162 0.78259523 0.76432332
 0.77268504 0.73118613 0.67791886 0.69092598 0.65933726 0.66584082]",0
1,"0.0,0.15,0.3,0.44999999999999996,0.6,0.75,0.8999999999999999,1.05,1.2,1.3499999999999999,1.5,1.65,1.7999999999999998,1.95,2.1,2.25,2.4,2.55,2.6999999999999997,2.85,3.0,3.15,3.3,3.4499999999999997,3.5999999999999996,3.75,3.9,4.05,4.2,4.35,4.5,4.6499999999999995,4.8,4.95,5.1,5.25,5.3999999999999995,5.55,5.7,5.85,6.0,6.1499999999999995,6.3,6.45,6.6,6.75,6.8999999999999995,7.05,7.199999999999999,7.35,7.5,7.6499999999999995,7.8,7.949999999999999,8.1,8.25,8.4,8.549999999999999,8.7,8.85,9.0,9.15,9.299999999999999,9.45,9.6,9.75,9.9,10.049999999999999,10.2,10.35,10.5,10.65,10.799999999999999,10.95,11.1,11.25,11.4,11.549999999999999,11.7,11.85,12.0,12.15,12.299999999999999,12.45,12.6,12.75,12.9,13.049999999999999,13.2,13.35,13.5,13.65,13.799999999999999,13.95,14.1,14.25,14.399999999999999,14.549999999999999,14.7,14.85,15.0,15.149999999999999",2007R_GLUT1_647_WGA_594_0002.nd2,2007,M,R,5,False,3.5273113708820403,False,"[13.17024442 13.16365569 13.34580234 13.47502657 13.73751328 13.91710946
 14.06673751 14.41934113 15.41806589 16.0229543  17.08884166 17.9120085
 18.57874601 19.52731137 20.10095643 20.5706695  20.75047821 21.05483528
 21.8272051  22.70626993 23.43591923 25.85526036 28.1968119  30.84187035
 32.40956429 35.61891605 37.22763018 37.64017003 39.85207226 40.09649309
 42.9642933  45.14941552 48.40722635 50.23974495 51.4911796  51.85377258
 52.06121148 52.09075452 52.15111583 51.81083953 51.7738576  50.89968119
 50.25993624 49.74155154 49.40786397 48.6250797  46.57768332 44.77236982
 42.46418704 42.14750266 40.70690755 38.375983   36.92327311 31.80701382
 28.56110521 24.84697131 22.21424017 20.71370882 19.18554729 19.11583422
 18.88650372 18.52369819 18.1685441  18.14473964 17.5685441  17.55217853
 17.24293305 17.03315622 16.85993624 16.75557917 16.61147715 16.68097768
 16.62890542 16.63273114 16.73411265 16.65313496 16.38682253 16.55940489
 16.40085016 16.31774708 16.25058448 16.1706695  16.11285866 16.06822529
 16.27353879 16.00850159 15.97619554 15.84675877 15.96386823 16.04420829
 15.92263549 15.94941552 15.82890542 15.78533475 15.93772582 15.86248672
 15.72306057 15.70669501 15.58320935 15.7781084  15.61530287 15.64782147]","[1.82911796 1.84803401 1.86461211 1.84760893 1.91540914 1.95600425
 1.9466525  1.9642933  2.08777896 2.23018066 2.41764081 2.71392136
 2.88820404 3.11753454 3.29968119 3.21891605 3.30520723 3.28629118
 3.31370882 3.34835282 3.40743889 3.44357067 3.458661   3.50308183
 3.60063762 3.62146652 3.62550478 3.62656748 3.61806589 3.57725824
 3.7141339  3.67311371 3.75579171 3.69309245 3.65249734 3.55196599
 3.55557917 3.52731137 3.48629118 3.46333688 3.44675877 3.46248672
 3.4837407  3.51285866 3.53517535 3.57428268 3.62444208 3.6794899
 3.69032944 3.65568544 3.71328374 3.72837407 3.6805526  3.64590861
 3.5477152  3.4869288  3.48969182 3.44718385 3.43485654 3.46206164
 3.49989373 3.43995749 3.39808714 3.34091392 3.37874601 3.35239107
 3.28544102 3.28565356 3.26716259 3.38405951 3.43825717 3.28969182
 3.37640808 3.33241233 3.35919235 3.38363443 3.40297556 3.32879915
 3.31965994 3.36344315 3.31753454 3.30138151 3.33368757 3.34070138
 3.32964931 3.36110521 3.38087141 3.33432519 3.34580234 3.39107333
 3.3455898  3.37045696 3.35685441 3.33751328 3.37683316 3.3685441
 3.45781084 3.48756642 3.50839532 3.57300744 3.77980871 3.86928799]","[ 5.30563231  5.24633369  5.53666312  6.02465462  6.70074389  7.86376196
  8.54197662 10.20148778 14.76344315 19.67821467 28.17258236 34.78682253
 37.09245484 33.38682253 29.85844846 28.72773645 26.87375133 26.24654623
 23.74920298 22.88629118 22.35749203 21.29351753 20.71349628 20.0261424
 19.65589798 19.03974495 18.56004251 18.45377258 17.90159405 17.74176408
 16.98554729 16.16981934 14.79001063 13.95345377 13.21742827 12.38746015
 11.86099894 11.89521785 11.36216791 11.32731137 10.88820404  9.9370882
  9.52433581  8.6250797   8.23081828  7.99744952  7.94580234  8.18044633
  8.59043571  8.74431456  9.2218916  10.18342189 10.69861849 12.9360255
 14.34856536 15.99532412 17.10860786 17.15727949 16.13113709 16.23910733
 15.90478215 15.482678   15.17513284 14.34388948 13.90605739 13.31328374
 12.55324123 11.7685441  10.94197662 10.65611052 10.55430393 10.57513284
 10.4303932  10.28650372  9.97321998  9.72943677  9.31349628  8.99001063
  8.5968119   8.42869288  8.00127524  7.79914984  7.83379384  7.69670563
  7.66376196  7.42848034  7.17747078  7.07077577  6.89925611  6.61806589
  6.41083953  6.2869288   6.16599362  6.03421892  6.0063762   5.96790648
  5.79022317  5.69691817  5.5957492   5.49925611  5.41806589  5.3445271 ]","[0.53007439 0.51923486 0.55536663 0.66099894 0.8063762  1.0335813
 1.1077577  1.40297556 2.1098831  2.78129649 3.79171095 4.55536663
 4.94261424 4.83889479 4.6629118  4.53645058 4.34962806 4.36939426
 4.13198725 4.03825717 3.96344315 3.75345377 3.62486716 3.42380446
 3.32114772 3.12646121 3.05951116 3.00510096 2.93262487 2.87991498
 2.71965994 2.56450584 2.35451647 2.20680128 2.05526036 1.9424017
 1.8544102  1.84165781 1.76620616 1.74686504 1.68990436 1.58342189
 1.46971307 1.36833156 1.32539851 1.26822529 1.28331562 1.33177471
 1.35940489 1.39978746 1.46588735 1.5360255  1.61700319 1.85313496
 1.94835282 2.1077577  2.19489904 2.20403826 2.05207226 2.08735388
 2.00658874 1.97449522 1.94070138 1.84123273 1.78044633 1.70010627
 1.64272051 1.5685441  1.46737513 1.41168969 1.35239107 1.39532412
 1.40340064 1.36556854 1.33793836 1.30053135 1.25356004 1.19128587
 1.15132837 1.15111583 1.06609989 1.07120085 1.04017003 1.02954304
 1.03846971 1.01083953 0.97428268 0.93751328 0.89755579 0.87035069
 0.81041445 0.80977683 0.7989373  0.79596174 0.77428268 0.765356
 0.72199787 0.70244421 0.65164718 0.64782147 0.63443146 0.62082891]",1
2,"0.0,0.15,0.3,0.44999999999999996,0.6,0.75,0.8999999999999999,1.05,1.2,1.3499999999999999,1.5,1.65,1.7999999999999998,1.95,2.1,2.25,2.4,2.55,2.6999999999999997,2.85,3.0,3.15,3.3,3.4499999999999997,3.5999999999999996,3.75,3.9,4.05,4.2,4.35,4.5,4.6499999999999995,4.8,4.95,5.1,5.25,5.3999999999999995,5.55,5.7,5.85,6.0,6.1499999999999995,6.3,6.45,6.6,6.75,6.8999999999999995,7.05,7.199999999999999,7.35,7.5,7.6499999999999995,7.8,7.949999999999999,8.1,8.25,8.4,8.549999999999999,8.7,8.85,9.0,9.15,9.299999999999999,9.45,9.6,9.75,9.9,10.049999999999999,10.2,10.35,10.5,10.65,10.799999999999999,10.95,11.1,11.25,11.4,11.549999999999999,11.7,11.85,12.0,12.15,12.299999999999999,12.45,12.6,12.75,12.9,13.049999999999999,13.2,13.35,13.5,13.65,13.799999999999999,13.95,14.1,14.25,14.399999999999999,14.549999999999999,14.7,14.85,15.0,15.149999999999999",2007R_GLUT1_647_WGA_594_0002.nd2,2007,M,R,5,False,11.702777112760355,False,"[13.21869763 13.29722289 13.41106057 13.65956428 13.93248743 14.26753651
 14.33935839 14.92973426 16.15800814 17.08893943 18.54907829 20.00730189
 21.30021547 23.55530285 24.93823318 25.29722289 26.62042136 27.07744793
 29.4961695  30.84438592 32.39274599 35.35228633 37.39346421 39.14232703
 39.33504908 40.23078765 40.96995451 40.61742878 40.88676083 40.94421834
 41.01244913 40.9084271  40.34163275 39.17392866 38.62042136 37.28417525
 36.56045008 36.52011013 35.62951879 35.26502274 34.57277951 32.88735935
 31.85049078 28.86389753 25.7062485  23.23713191 20.36952358 19.46157529
 19.01999042 18.47175006 18.34163275 17.93368446 17.68984917 17.31362222
 17.11527412 16.83756284 16.67081638 16.6220972  16.45666746 16.42171415
 16.31541776 16.50263347 16.44409864 16.28357673 16.28118267 16.24622935
 16.2252813  16.11683026 16.00418961 16.02729232 15.98288245 16.04225521
 16.07505387 16.0113718  16.04608571 16.04895858 16.03315777 15.97486234
 15.78309792 15.88328944 15.97905195 15.82164233 15.76645918 15.82643045
 15.84235097 15.90256165 15.80380656 15.74203974 15.76442423 15.81182667
 15.78333732 15.69966483 15.65717022 15.74180034 15.63011731 15.57397654
 15.70708643 15.71546565 15.63502514 15.64771367 15.67069667 15.61671056]","[ 2.01400527  2.04249461  2.08103902  2.0837922   2.19104621  2.23713191
  2.29482882  2.36437635  2.62293512  2.88472588  3.2862102   3.86856596
  4.45343548  5.56440029  6.21905674  6.32319847  6.9006464   7.15369883
  7.92075652  8.47438353  8.82224084  9.78692842 10.37131913 10.97522145
 11.07948288 11.58738329 11.55494374 11.63191286 11.75664352 11.64855159
 11.70277711 11.73820924 11.67404836 11.86796744 11.77531721 11.91525018
 11.76454393 11.828226   11.71462772 11.67644242 11.68015322 11.62161839
 11.42925545 11.20708643 10.90052669 10.50071822  9.92805842  9.43272684
  8.88209241  8.67596361  8.32164233  7.80452478  7.42386881  6.17716064
  5.60186737  4.7937515   4.31505865  4.09600192  3.89071104  3.94062724
  3.88987311  3.8473785   3.84869524  3.94565478  3.93248743  3.97031362
  4.03351688  3.96791956  3.99964089  3.94373953  3.95570984  3.91177879
  3.89466124  3.89011252  3.85887     3.84929375  3.86545367  3.87921954
  3.93452238  4.06942782  4.07696912  4.13538425  4.15142447  4.13813742
  4.06308355  4.13143404  4.13107493  4.07720852  4.01687814  3.92722049
  3.92279148  4.0305243   4.02441944  4.08522863  4.05889394  4.10545846
  4.2481446   4.27627484  4.22851329  4.24239885  4.40818769  4.34079483]","[ 5.04285372  5.02118746  5.31625569  5.7555662   6.42889634  7.50502753
  8.07397654  9.63873593 14.0075413  18.82523342 27.38089538 34.13490543
 35.72300694 30.85551831 26.72623893 25.69427819 23.14915011 22.45116112
 18.93559971 17.67919559 16.54656452 14.66135983 13.45547043 12.19918602
 11.85073019 10.91321523 10.54045966 10.53196074 10.11503471 10.04464927
  9.83816136  9.70050275  9.67093608  9.87467082 10.28944218 10.62652621
 10.93476179 10.98264305 11.1067752  11.13813742 11.37969835 11.95487192
 12.33097917 13.14687575 13.80225042 14.28465406 14.47546086 14.57732823
 14.49724683 14.56451999 14.40758918 14.36772803 14.36772803 14.48372037
 14.55242997 14.48144601 14.27184582 13.7251616  12.7670577  12.75101748
 12.46325114 12.19655255 11.87455111 11.42291118 11.16267656 10.80703854
 10.42638257  9.99138137  9.49748623  9.25819966  9.11563323  9.20493177
  9.08726359  8.961695    8.72719655  8.5152023   8.21271247  8.02944697
  7.79674407  7.61132392  7.34007661  7.2403639   7.18625808  7.15992339
  7.10904956  6.95319607  6.75389035  6.65525497  6.51711755  6.33492938
  6.21642327  6.12185779  6.00885803  5.91656691  5.92458702  5.85731386
  5.71941585  5.65393823  5.5497965   5.46660282  5.4047163   5.31158726]","[0.65118506 0.65190328 0.73701221 0.85204692 1.03100311 1.31841034
 1.42039741 1.76693799 2.66243716 3.56739287 4.9084271  6.03615035
 6.62880057 6.84689969 6.81170697 6.74299737 6.70253771 6.62317453
 6.56547762 6.48814939 6.43164951 6.23868805 5.93296624 5.530644
 5.32678956 4.91369404 4.74766579 4.7173809  4.4542734  4.43224802
 4.21510654 4.00107733 3.81912856 3.72959062 3.57756763 3.48635384
 3.50885803 3.49114197 3.44493656 3.45594925 3.44960498 3.44481685
 3.48671295 3.53638975 3.61132392 3.63538425 3.51867369 3.45319607
 3.38305004 3.29973665 3.22635863 3.13490543 3.06236533 2.8015322
 2.65106536 2.42889634 2.26873354 2.0687096  1.9006464  1.8932248
 1.8436677  1.82619105 1.76119224 1.66902083 1.64041178 1.56152741
 1.51244913 1.46073737 1.34235097 1.30608092 1.27938712 1.31601628
 1.30069428 1.29315298 1.2595164  1.20301652 1.17644242 1.12137898
 1.09624132 1.0649988  1.01867369 0.98886761 0.97665789 0.99365573
 0.98252334 0.95630836 0.93320565 0.91118027 0.86617189 0.82511372
 0.80404597 0.8130237  0.78704812 0.79171654 0.75065837 0.74946134
 0.73856835 0.72599952 0.66866172 0.67644242 0.66842231 0.64448169]",2
3,"0.0,0.15,0.3,0.44999999999999996,0.6,0.75,0.8999999999999999,1.05,1.2,1.3499999999999999,1.5,1.65,1.7999999999999998,1.95,2.1,2.25,2.4,2.55,2.6999999999999997,2.85,3.0,3.15,3.3,3.4499999999999997,3.5999999999999996,3.75,3.9,4.05,4.2,4.35,4.5,4.6499999999999995,4.8,4.95,5.1,5.25,5.3999999999999995,5.55,5.7,5.85,6.0,6.1499999999999995,6.3,6.45,6.6,6.75,6.8999999999999995,7.05,7.199999999999999,7.35,7.5,7.6499999999999995,7.8,7.949999999999999,8.1,8.25,8.4,8.549999999999999,8.7,8.85,9.0,9.15,9.299999999999999,9.45,9.6,9.75,9.9,10.049999999999999,10.2,10.35,10.5,10.65,10.799999999999999,10.95,11.1,11.25,11.4,11.549999999999999,11.7,11.85,12.0,12.15,12.299999999999999,12.45,12.6,12.75,12.9,13.049999999999999,13.2,13.35,13.5,13.65,13.799999999999999,13.95,14.1,14.25,14.399999999999999,14.549999999999999,14.7,14.85,15.0,15.149999999999999",2007R_GLUT1_647_WGA_594_0002.nd2,2007,M,R,5,False,3.4254881808838644,False,"[12.78108941 12.91264132 12.82733813 13.18088386 13.5364851  13.35354573
 13.5323741  14.0061665  14.90647482 15.48304214 15.94039054 16.59609455
 17.48920863 17.72250771 17.56423433 17.2065776  17.40184995 17.38335046
 17.61562179 17.89414183 18.04316547 17.83967112 18.08633094 18.5971223
 18.56834532 19.0709147  19.50668037 19.36998972 20.04830421 19.75950668
 20.34121274 21.5950668  24.01952724 25.40596095 27.46454265 28.35354573
 29.25796506 29.39568345 29.09249743 29.28982528 29.39568345 29.31654676
 29.56526208 29.16957862 27.72661871 27.16752312 26.36279548 25.59301131
 25.12127441 25.0729702  24.65673176 23.61664954 22.48920863 20.97225077
 19.90030832 19.08633094 18.4717369  17.64028777 17.73792395 17.51593011
 17.08427544 17.32168551 17.62487153 16.8036999  17.07399794 17.15313464
 16.63103803 16.4008222  16.9352518  16.03186023 16.15621788 16.50770812
 16.10791367 16.4028777  16.57553957 16.32887975 15.84583762 15.78828366
 16.11716341 16.61870504 16.28982528 15.95375128 16.50051387 15.98150051
 16.56937307 16.39568345 16.02261048 16.17882837 16.01438849 15.97122302
 16.01130524 15.663926   15.8684481  16.03494347 16.15930113 16.22713258
 16.17985612 16.01336074 15.86947585 15.51387461 15.58273381 15.72045221]","[ 1.96608428  2.04110997  2.04727646  1.95786228  2.16546763  2.25693731
  2.29599178  2.327852    2.61356629  2.96813977  3.5303186   4.18602261
  5.17368962  7.19218911  8.23946557  8.63823227  9.91469681 10.004111
 11.72250771 12.46248715 12.66906475 13.12024666 13.05447071 11.93627955
 11.11613566  8.98869476  7.97019527  7.62487153  6.87153135  6.48201439
  5.48304214  5.02672148  4.62692703  4.19013361  3.88078109  3.58067831
  3.47893114  3.61562179  3.3987667   3.37615622  3.42548818  3.3987667
  3.38232271  3.35868448  3.23946557  3.42959918  3.3946557   3.50668037
  3.50154162  3.40801644  3.45734841  3.57142857  3.68961973  3.8622816
  3.52929085  3.6012333   3.57348407  3.57245632  3.5364851   3.57245632
  3.42651593  3.50770812  3.57553957  3.52415211  3.52312436  3.42240493
  3.23535457  3.42651593  3.27543679  3.38746146  3.28263104  3.23432682
  3.34840699  3.21068859  3.21479959  3.1983556   3.20554985  3.26824255
  3.28160329  3.31654676  3.27235355  3.40801644  3.26618705  3.44809866
  3.38232271  3.44090442  3.46248715  3.40801644  3.45323741  3.51593011
  3.57656732  3.54573484  3.52312436  3.48509764  3.56526208  3.49948613
  3.43782117  3.46454265  3.2631038   3.46248715  3.37410072  3.30113052]","[ 5.12230216  5.0668037   5.2672148   5.7954779   6.38643371  7.48818088
  8.02466598  9.64953751 14.03391572 19.40698869 28.61664954 35.57656732
 36.89928058 32.77081192 29.23741007 28.1315519  26.14696814 25.96505653
 23.18396711 22.23124358 21.31551901 19.81911614 19.42754368 19.65673176
 19.49434738 19.85303186 19.80781089 19.67831449 19.76772867 19.54059609
 19.45118191 19.13463515 17.83864337 15.78622816 13.58273381 11.8663926
 10.91469681 10.93833505 10.25899281 10.31346351  9.85303186  8.94964029
  8.65570401  8.38335046  8.10996917  7.99486125  7.68036999  7.82733813
  8.18602261  8.54779034  8.70606372  9.21788284  9.15930113  9.35354573
  9.5364851   9.58787256 10.17882837 10.57040082 11.34121274 11.33299075
 11.61253854 11.668037   11.41829394 11.11408016 10.90339157 10.48715313
 10.07194245  9.80061665  9.63617677  9.45220966  9.36382323  9.28263104
  9.327852    9.11305242  9.03494347  8.68242549  8.55601233  8.42034943
  8.11613566  8.05344296  7.69270298  7.53340185  7.43782117  7.49126413
  7.50051387  7.38437821  7.19527235  7.09352518  6.89722508  6.92086331
  6.74922919  6.52415211  6.5344296   6.38437821  6.34635149  6.2651593
  6.10791367  6.00308325  5.75231244  5.6618705   5.47584789  5.50154162]","[0.49537513 0.52312436 0.55498458 0.66495375 0.78622816 1.01233299
 1.11716341 1.38746146 2.23124358 2.88078109 4.18705036 5.10380267
 5.51901336 5.37615622 5.12024666 5.09146968 4.86947585 4.83658787
 4.55087359 4.27852004 4.11408016 3.74717369 3.54779034 3.61151079
 3.47584789 3.55498458 3.44295992 3.4614594  3.53751285 3.5303186
 3.39157246 3.37307297 3.10174717 2.83658787 2.48818088 2.17677287
 2.01233299 1.96094553 1.87358684 1.89619733 1.76670092 1.64542652
 1.48201439 1.44707091 1.28160329 1.29393628 1.24768756 1.21274409
 1.23843782 1.25693731 1.34121274 1.36279548 1.33504625 1.38335046
 1.38232271 1.43576567 1.41932169 1.48406989 1.56012333 1.55087359
 1.57862282 1.5344296  1.59815005 1.51387461 1.49537513 1.41109969
 1.36793422 1.31038027 1.2631038  1.28879753 1.23021583 1.22507708
 1.25077081 1.21582734 1.18602261 1.18396711 1.09969168 1.10174717
 1.04316547 1.03186023 0.99691675 0.94450154 0.90955807 0.995889
 1.0020555  0.91161357 0.94964029 0.87461459 0.88797533 0.85817061
 0.85919836 0.82939363 0.90030832 0.78828366 0.78520041 0.8057554
 0.81706064 0.75436793 0.67523124 0.63001028 0.63926002 0.65570401]",4
