DJID,Genotype,Eye,Sex,Age_Months,eGFP_Value,Experimental_Condition,In_Rip,Length_um,Time_Condition,GluT1_Top_Surface_Integral,GluT1_Bot_Surface_Integral,WGA_Top_Surface_Integral,WGA_Bot_Surface_Integral,GluT1_Top_Integral,GluT1_Middle_Integral,GluT1_Bottom_Integral,WGA_Top_Integral,WGA_Middle_Integral,WGA_Bottom_Integral,file_name
3603,het,L,Male,3.0,0,Light Flicker,0,3.5999999999999996,90,6152,8349.0,138966,67076.0,696,56828.0,6655.0,83645,313760.0,99848.0,3603L_GLUT1_WGA_0001
3603,het,L,Male,3.0,0,Light Flicker,0,3.9,90,11788,4656.0,152118,78730.0,2376,38921.0,4280.0,93750,421427.0,111297.0,3603L_GLUT1_WGA_0001
3603,het,L,Male,3.0,0,Light Flicker,0,3.3,90,11425,6477.0,144682,68565.0,2543,53166.0,5414.0,99892,302421.0,106941.0,3603L_GLUT1_WGA_0001
3603,het,L,Male,3.0,0,Light Flicker,0,3.75,90,13801,4236.0,120001,50585.0,3814,46793.0,2706.0,81621,271240.0,74999.0,3603L_GLUT1_WGA_0001
3603,het,L,Male,3.0,0,Light Flicker,0,4.2,90,11252,1347.0,110049,44617.0,2421,39833.0,772.0,63990,278983.0,61894.0,3603L_GLUT1_WGA_0001
3603,het,L,Male,3.0,0,Light Flicker,0,2.6999999999999997,90,3479,5745.0,91948,52537.0,452,19941.0,5894.0,51071,176053.0,81438.0,3603L_GLUT1_WGA_0001
3603,het,L,Male,3.0,1,Light Flicker,0,2.85,90,15160,5950.0,180655,131079.0,3858,43396.0,6782.0,121900,442165.0,190353.0,3603L_GLUT1_WGA_0001
3603,het,L,Male,3.0,0,Light Flicker,0,4.2,90,24920,7204.0,376474,190695.0,6474,103520.0,6541.0,274586,1024268.0,259819.0,3603L_GLUT1_WGA_0001
3603,het,L,Male,3.0,0,Light Flicker,0,4.05,90,15586,5961.0,224572,119077.0,2464,63920.0,5666.0,116641,719662.0,178108.0,3603L_GLUT1_WGA_0001
3603,het,L,Male,3.0,0,Light Flicker,0,3.15,90,23848,5777.0,245333,137278.0,6328,59024.0,7683.0,152371,625381.0,216994.0,3603L_GLUT1_WGA_0001
3603,het,L,Male,3.0,0,Light Flicker,0,3.9,90,6308,1971.0,78642,35472.0,1078,27746.0,1492.0,40646,233794.0,58986.0,3603L_GLUT1_WGA_0001
3603,het,L,Male,3.0,0,Light Flicker,0,,90,207,,99861,,59,,,69448,,,3603L_GLUT1_WGA_0002
3603,het,L,Male,3.0,0,Light Flicker,0,3.4499999999999997,90,291,262.0,167732,98244.0,88,1324.0,265.0,132726,390388.0,158013.0,3603L_GLUT1_WGA_0002
3603,het,L,Male,3.0,0,Light Flicker,0,3.0,90,433,186.0,140431,73818.0,157,1467.0,279.0,107989,309653.0,118248.0,3603L_GLUT1_WGA_0002
3603,het,L,Male,3.0,0,Light Flicker,0,4.2,90,695,581.0,250593,119143.0,155,4107.0,663.0,155408,747831.0,186852.0,3603L_GLUT1_WGA_0002
3603,het,L,Male,3.0,0,Light Flicker,0,3.3,90,306,360.0,164837,97799.0,51,2320.0,535.0,117674,378622.0,155036.0,3603L_GLUT1_WGA_0002
