DJID,Genotype,Eye,Sex,Age_Months,eGFP_Value,Experimental_Condition,In_Rip,Length_um,Time_Condition,GluT1_Top_Surface_Integral,GluT1_Bot_Surface_Integral,WGA_Top_Surface_Integral,WGA_Bot_Surface_Integral,GluT1_Top_Integral,GluT1_Middle_Integral,GluT1_Bottom_Integral,WGA_Top_Integral,WGA_Middle_Integral,WGA_Bottom_Integral
3606,homo,R,Male,2.8,1,Light Flicker,0,4.35,90,55644,40874,1336977,297914,15112,365300,44547,553822,2408260,345097
3606,homo,R,Male,2.8,0,Light Flicker,0,4.6499999999999995,90,60204,68731,1310113,370295,15463,566468,75054,525482,2769704,424676
3606,homo,R,Male,2.8,0,Light Flicker,0,4.05,90,35761,57074,1049333,317620,5967,396551,67914,285957,2240503,394229
3606,homo,R,Male,2.8,0,Light Flicker,0,3.0,90,76085,149320,2249973,597916,25246,497591,227007,1191131,3564191,842431
3606,homo,R,Male,2.8,0,Light Flicker,0,6.0,90,33017,21429,923622,158172,8525,300295,21213,348176,2049847,162610
3606,homo,R,Male,2.8,0,Light Flicker,0,4.35,90,80764,79454,2611381,644946,21651,599208,103969,1043068,5256682,812027
3606,homo,R,Male,2.8,1,Light Flicker,0,4.5,90,50341,65594,1232366,278783,17725,426954,89474,647434,2958550,384761
3606,homo,R,Male,2.8,0,Light Flicker,0,4.6499999999999995,90,43121,53261,1108142,238155,14688,363207,65668,560939,2432326,339125
3606,homo,R,Male,2.8,0,Light Flicker,0,6.6,90,36537,55029,1008083,219685,9879,576818,31911,406850,3005819,126748
3606,homo,R,Male,2.8,0,Light Flicker,0,6.1499999999999995,90,67461,57538,2523537,384187,18934,719953,53883,1064377,6271216,344431
3606,homo,R,Male,2.8,0,Light Flicker,0,2.85,90,58769,49786,1332307,432176,14046,272490,94590,499715,2293934,552941
3606,homo,R,Male,2.8,0,Light Flicker,0,6.6,90,33602,21836,1253997,144581,9543,287439,12648,568462,2827787,83182
3606,homo,R,Male,2.8,0,Light Flicker,0,5.7,90,10653,10019,387036,80783,3131,136243,9844,179516,800217,90306
3606,homo,R,Male,2.8,0,Light Flicker,0,6.1499999999999995,90,56818,30569,1615055,295771,13789,409719,30835,619933,3818648,276539
3606,homo,R,Male,2.8,0,Light Flicker,0,5.25,90,39150,16134,1130198,150577,14363,226578,20191,578141,2320998,197482
3606,homo,R,Male,2.8,0,Light Flicker,0,4.8,90,35126,40778,1273128,262323,9930,320867,45540,533056,2634826,335621
3606,homo,R,Male,2.8,0,Light Flicker,0,2.85,90,40654,59713,1370729,480233,10239,197290,94566,528186,2335497,584770
3606,homo,R,Male,2.8,0,Light Flicker,0,2.6999999999999997,90,21166,22745,848607,288769,6670,92362,33504,392201,1275537,317318
3606,homo,R,Male,2.8,0,Light Flicker,0,4.05,90,16372,25111,611767,62474,4410,108250,39712,261402,997739,78999
3606,homo,R,Male,2.8,0,Light Flicker,0,3.5999999999999996,90,68909,98056,1792273,317890,30005,390530,138534,1066376,2759730,433063
3606,homo,R,Male,2.8,0,Light Flicker,0,5.7,90,17510,19086,917921,153006,5447,201576,19146,454100,1492373,183595
3606,homo,R,Male,2.8,0,Light Flicker,0,5.3999999999999995,90,28513,56268,1115480,309855,8920,403127,74458,532791,4342676,434994
3606,homo,R,Male,2.8,0,Light Flicker,0,6.45,90,19207,21238,898258,142934,5710,250702,13835,384839,1931432,98851
3606,homo,R,Male,2.8,0,Light Flicker,0,5.3999999999999995,90,41953,34180,1726996,259212,11906,337277,42664,771096,3164713,348080
3606,homo,R,Male,2.8,0,Light Flicker,0,6.3,90,15522,15378,1120115,136151,4238,216989,11515,467286,2015086,114423
3606,homo,R,Male,2.8,0,Light Flicker,0,2.55,90,18448,26417,751063,139082,5974,81553,47171,382783,855359,163440
3606,homo,R,Male,2.8,0,Light Flicker,0,5.1,90,39575,28923,1450304,253879,17708,313579,35218,917120,2714492,329272
3606,homo,R,Male,2.8,1,Light Flicker,0,5.3999999999999995,90,23355,21806,1095355,179002,7540,242958,23411,417065,1830001,239600
3606,homo,R,Male,2.8,0,Light Flicker,0,4.5,90,5104,7188,166728,40516,1905,43102,8139,87676,260171,54050
3606,homo,R,Male,2.8,0,Light Flicker,0,5.7,90,42503,26426,1318459,178521,13479,273315,31122,578642,2460339,231381
3606,homo,R,Male,2.8,0,Light Flicker,0,6.0,90,34936,13195,1292001,151915,10128,230073,12268,534837,2237615,148293
3606,homo,R,Male,2.8,0,Light Flicker,0,5.3999999999999995,90,32060,36199,1539611,311112,10595,293993,40564,646451,2417431,402795
3606,homo,R,Male,2.8,0,Light Flicker,0,5.25,90,26660,25691,825478,167177,9696,254354,30602,442753,1356711,217612
3606,homo,R,Male,2.8,0,Light Flicker,0,4.8,90,21930,23436,955818,171719,5912,194740,27765,369385,1486650,233408
3606,homo,R,Male,2.8,0,Light Flicker,0,6.0,90,12880,13208,556964,112635,4120,122109,12631,246609,892234,115611
3606,homo,R,Male,2.8,0,Light Flicker,0,5.1,90,61916,38885,1495605,391557,23833,303335,35376,929953,3134408,314486
3606,homo,R,Male,2.8,1,Light Flicker,0,3.0,90,85916,97735,2110847,602609,36353,379794,155127,1300257,3355708,856456
3606,homo,R,Male,2.8,0,Light Flicker,0,2.6999999999999997,90,42816,41008,209907,239604,21821,153686,53299,155529,559154,324022
3606,homo,R,Male,2.8,0,Light Flicker,0,5.25,90,34271,26359,1107474,206610,13388,259800,15893,652266,2026000,144996
3606,homo,R,Male,2.8,0,Light Flicker,0,4.6499999999999995,90,40230,33406,1488075,297325,16852,282148,35813,871163,2464427,333664
3606,homo,R,Male,2.8,0,Light Flicker,0,4.95,90,6686,12099,309404,71286,3264,63675,8647,228272,991971,48657
3606,homo,R,Male,2.8,0,Light Flicker,0,4.5,90,77164,85035,2431519,806959,23615,639217,106969,1100096,5763410,1045588
3606,homo,R,Male,2.8,0,Light Flicker,0,3.15,90,9655,8460,280743,289630,4759,33679,12545,189472,729395,365477
3606,homo,R,Male,2.8,0,Light Flicker,0,5.1,90,51269,27351,1603532,223602,21054,293048,21222,880254,2990240,176945
3606,homo,R,Male,2.8,1,Light Flicker,0,4.8,90,47408,56697,1504800,591431,14499,390498,67944,694892,3537527,677297
3606,homo,R,Male,2.8,0,Light Flicker,0,5.1,90,10315,10781,423922,110545,3491,107161,8279,198791,876648,92457
3606,homo,R,Male,2.8,0,Light Flicker,0,4.95,90,42462,39441,1495945,437192,13266,382265,34921,700564,3154832,410388
3606,homo,R,Male,2.8,1,Light Flicker,0,4.35,90,16378,18625,498967,218968,4767,107836,27139,231848,1162890,290100
3606,homo,R,Male,2.8,1,Light Flicker,0,5.3999999999999995,90,61293,49354,1634201,469563,19676,475618,34716,781824,3761362,325370
3606,homo,R,Male,2.8,0,Light Flicker,0,4.95,90,73853,72138,2272371,606339,31578,640143,63458,1293801,4620431,564379
3606,homo,R,Male,2.8,1,Light Flicker,0,4.6499999999999995,90,57815,63160,1342295,563429,22863,442503,65347,748308,3100210,611517
3606,homo,R,Male,2.8,0,Light Flicker,0,5.55,90,49551,42080,1557478,425401,16718,446428,22513,749141,3821636,243693
3606,homo,R,Male,2.8,0,Light Flicker,0,3.9,90,93628,104957,2457764,1022687,41531,548857,151452,1550081,4499259,1406136
3606,homo,R,Male,2.8,0,Light Flicker,0,5.25,90,40801,39825,1588328,453646,14174,334082,33848,796180,3308555,366488
3606,homo,R,Male,2.8,0,Light Flicker,0,5.25,90,54158,62899,1928632,484547,18263,526343,50959,974271,4713376,403928
3606,homo,R,Male,2.8,0,Light Flicker,0,4.2,90,45539,62510,1538258,382009,14939,356299,82541,783839,3345471,525758
3606,homo,R,Male,2.8,0,Light Flicker,0,4.35,90,33286,19504,804754,255873,15988,90722,24727,471667,1694543,321836
3606,homo,R,Male,2.8,0,Light Flicker,0,5.25,90,38341,32100,1115493,353714,13151,315486,24798,582358,2573389,279244
3606,homo,R,Male,2.8,0,Light Flicker,0,4.5,90,98572,100922,2617667,1159418,33927,658006,125432,1344299,5522093,1395463
3606,homo,R,Male,2.8,0,Light Flicker,0,4.2,90,84405,99175,2802679,1111358,29626,591018,131663,1452078,5962442,1462909
3606,homo,R,Male,2.8,0,Light Flicker,0,3.3,90,34801,37232,173276,235020,17857,180059,40281,148569,606471,312173
3606,homo,R,Male,2.8,0,Light Flicker,0,5.1,90,50898,66289,1785213,496449,17358,546476,59925,911068,4043253,451851
3606,homo,R,Male,2.8,0,Light Flicker,0,5.25,90,38169,34641,1218247,326176,12297,277412,28109,611977,2566492,258863
3606,homo,R,Male,2.8,0,Light Flicker,0,4.2,90,65981,52619,1765101,455836,27817,405310,67387,1148625,3064262,567284
3606,homo,R,Male,2.8,0,Light Flicker,0,5.55,90,57148,38288,1093663,312334,21205,408565,22853,589468,2328145,179301
3606,homo,R,Male,2.8,0,Light Flicker,0,5.55,90,51209,48113,1565851,366367,17065,472486,29062,745777,4179304,208494
3606,homo,R,Male,2.8,0,Light Flicker,0,3.5999999999999996,90,46450,45643,1318595,521462,18133,260231,54354,804063,2463769,631941
3606,homo,R,Male,2.8,0,Light Flicker,0,4.8,90,73532,84295,2010636,823401,24962,597183,95039,1000506,4708995,910311
3606,homo,R,Male,2.8,0,Light Flicker,0,5.1,90,62692,48026,1346199,438111,22014,430208,43105,731744,2907048,399439
3606,homo,R,Male,2.8,1,Light Flicker,0,3.5999999999999996,90,95085,66302,1685092,443499,33515,431375,101123,909734,3461520,605510
3606,homo,R,Male,2.8,0,Light Flicker,0,4.8,90,107182,78657,2177899,832024,37369,727942,86592,1170309,4952308,891690
3606,homo,R,Male,2.8,0,Light Flicker,0,4.6499999999999995,90,101086,99326,2428616,857058,34258,679401,111687,1224446,5544282,1006035
3606,homo,R,Male,2.8,0,Light Flicker,0,4.95,90,54976,49834,1799666,536137,21873,466216,44833,1188835,3815025,461080
3606,homo,R,Male,2.8,0,Light Flicker,0,5.25,90,43951,68975,1777104,490359,15042,514236,54371,918194,3958461,407023
3606,homo,R,Male,2.8,0,Light Flicker,0,3.0,90,61791,67387,1781748,495215,26637,272099,98920,1084759,3115510,682722
3606,homo,R,Male,2.8,0,Light Flicker,0,5.3999999999999995,90,46721,29078,1050202,370317,14851,360400,20698,555813,2575595,250315
3606,homo,R,Male,2.8,0,Light Flicker,0,4.05,90,33427,10780,847902,236611,11059,122693,20705,444459,1681480,315352
3606,homo,R,Male,2.8,0,Light Flicker,0,5.55,90,74021,30440,1588278,390933,23353,412129,19056,777026,3796837,222921
3606,homo,R,Male,2.8,1,Light Flicker,0,4.2,90,23887,18553,515086,203996,10785,133877,22063,324724,1086681,243262
3606,homo,R,Male,2.8,0,Light Flicker,0,5.1,90,52785,51467,1522428,422721,17457,433089,43516,805820,3445600,369074
3606,homo,R,Male,2.8,0,Light Flicker,0,3.4499999999999997,90,22610,14698,561841,208911,10846,50824,23422,339360,1049887,268023
3606,homo,R,Male,2.8,0,Light Flicker,0,4.8,90,38434,16231,920099,247207,12616,149934,24044,488361,1969217,257146
3606,homo,R,Male,2.8,0,Light Flicker,0,3.9,90,65576,48531,1513144,362782,26676,335900,60514,935619,2523387,468472
3606,homo,R,Male,2.8,0,Light Flicker,0,3.5999999999999996,90,44029,35654,1178698,374479,15549,137286,65445,628013,2100514,494764
3606,homo,R,Male,2.8,0,Light Flicker,0,5.1,90,29449,2746,703876,98795,12542,94122,4943,402502,1234046,94565
3606,homo,R,Male,2.8,0,Light Flicker,0,4.5,90,55993,70626,1773559,534668,19321,431752,91588,893441,4234999,696380
3606,homo,R,Male,2.8,1,Light Flicker,0,4.2,90,69897,60394,1452540,523987,30264,396224,72875,934111,3022496,646239
3606,homo,R,Male,2.8,0,Light Flicker,0,4.05,90,80988,76178,1798977,626421,27864,488534,99085,889011,3875085,843062
3606,homo,R,Male,2.8,0,Light Flicker,0,4.5,90,83320,69977,1909362,749586,29268,487692,97267,1072437,4307049,903116
3606,homo,R,Male,2.8,0,Light Flicker,0,3.5999999999999996,90,32912,24528,640249,282030,12798,118551,33803,377993,1085355,362879
3606,homo,R,Male,2.8,0,Light Flicker,0,4.5,90,55029,15390,1171493,373270,18306,165504,22916,661346,2381383,436369
3606,homo,R,Male,2.8,1,Light Flicker,0,3.9,90,50582,65055,1607024,442148,19369,346607,88262,923622,2891493,573776
3606,homo,R,Male,2.8,0,Light Flicker,0,4.95,90,45862,37671,1133604,249789,16371,309803,38841,608887,2267014,264261
3606,homo,R,Male,2.8,0,Light Flicker,0,3.75,90,136180,159159,3053020,1270415,57891,788920,219323,1887467,6343388,1636624
3606,homo,R,Male,2.8,0,Light Flicker,0,4.95,90,30513,28653,625519,211208,12461,234202,24140,359954,1348026,187994
3606,homo,R,Male,2.8,0,Light Flicker,0,3.9,90,158279,127635,3516295,1009814,71238,772952,172464,2249834,6625921,1324550
3606,homo,R,Male,2.8,0,Light Flicker,0,3.75,90,109643,105157,2968833,884523,38154,575254,152786,1474354,7043592,1223606
3606,homo,R,Male,2.8,0,Light Flicker,0,4.5,90,49571,45573,1228714,337955,16183,312004,54503,680987,2327363,430709
3606,homo,R,Male,2.8,0,Light Flicker,0,2.55,90,7655,8068,412076,110983,2695,28940,13134,231828,630584,144811
3606,homo,R,Male,2.8,0,Light Flicker,0,4.5,90,62947,53475,1637317,482998,22450,430475,66448,832866,3748944,564601
3606,homo,R,Male,2.8,0,Light Flicker,0,5.1,90,71429,63853,1889839,462113,26118,507756,58704,1049816,4168739,420545
3606,homo,R,Male,2.8,0,Light Flicker,0,4.8,90,75215,65122,1558246,518041,28127,573678,65948,886493,3531433,510728
3606,homo,R,Male,2.8,0,Light Flicker,0,4.5,90,83227,80652,2594206,560930,33031,538759,110783,1461918,5473794,697983
3606,homo,R,Male,2.8,0,Light Flicker,0,4.5,90,40213,41718,995528,355450,14812,287445,50415,532275,1946026,473545
3606,homo,R,Male,2.8,0,Light Flicker,0,4.05,90,31837,29127,1070934,211867,11696,204585,32986,596995,1846526,253429
3606,homo,R,Male,2.8,0,Light Flicker,0,3.3,90,27585,20673,768859,288468,9659,84962,35510,432481,1422538,400499
3606,homo,R,Male,2.8,0,Light Flicker,0,5.1,90,54413,54111,1564559,377322,19226,432634,48956,801419,4038395,349398
3606,homo,R,Male,2.8,0,Light Flicker,0,4.8,90,64224,64486,1690292,571446,23047,504431,72125,896055,3853573,664400
3606,homo,R,Male,2.8,0,Light Flicker,0,5.7,90,25746,19696,585632,130227,8917,216240,9039,314184,1300866,65742
3606,homo,R,Male,2.8,0,Light Flicker,0,4.5,90,66576,68150,1858804,582755,23464,521782,84612,973949,4069999,725898
3606,homo,R,Male,2.8,1,Light Flicker,0,3.0,90,94373,133503,2017738,861843,34512,483985,211656,1086539,3379718,1132350
3606,homo,R,Male,2.8,0,Light Flicker,0,3.15,90,134488,175424,2854466,1096369,55011,718510,235871,1750894,5096516,1435101
3606,homo,R,Male,2.8,0,Light Flicker,0,5.3999999999999995,90,59868,29421,2139637,725814,20963,147654,30552,1036508,5959721,501575
3606,homo,R,Male,2.8,0,Light Flicker,0,3.9,90,67612,83402,2000978,632207,23977,494934,107125,1108154,3752118,834448
3606,homo,R,Male,2.8,0,Light Flicker,0,4.05,90,65765,97305,1578233,579381,23849,470584,141843,819168,3504048,820138
3606,homo,R,Male,2.8,0,Light Flicker,0,5.1,90,59312,28296,1751657,392631,20637,276055,30906,878983,3726819,376110
3606,homo,R,Male,2.8,1,Light Flicker,0,4.2,90,40728,49571,1147165,370485,14091,288484,64336,559134,2690549,494008
3606,homo,R,Male,2.8,0,Light Flicker,0,2.25,90,20121,49504,669870,262751,7159,108160,76158,356470,1032375,361455
3653,homo,L,Male,1.9,0,Light Flicker,0,4.8,30,321,8,401988,41469,140,539,7,320010,572765,54112
3653,homo,L,Male,1.9,0,Light Flicker,0,5.1,30,532,182,1004011,111694,170,1252,249,829625,1452837,150332
3653,homo,L,Male,1.9,0,Light Flicker,0,5.25,30,101,15,457780,45957,30,447,6,345423,774939,62194
3653,homo,L,Male,1.9,0,Light Flicker,0,4.6499999999999995,30,243,27,528382,55804,64,611,19,323871,761797,75109
3653,homo,L,Male,1.9,0,Light Flicker,0,4.8,30,654,17,691394,64210,234,1230,7,581329,959220,83722
3653,homo,L,Male,1.9,0,Light Flicker,0,4.6499999999999995,30,158,16,270850,32710,43,357,10,166434,411390,41634
3653,homo,L,Male,1.9,0,Light Flicker,0,5.25,30,622,46,717917,88827,135,1494,32,540327,1258873,113780
3653,homo,L,Male,1.9,0,Light Flicker,0,2.6999999999999997,30,983,23,684046,118997,359,1008,74,544451,954340,162634
3653,homo,L,Male,1.9,0,Light Flicker,0,4.2,30,455,46,813792,98888,77,1235,36,513380,1180589,126734
3653,homo,L,Male,1.9,0,Light Flicker,0,6.0,30,336,5,601044,44855,63,983,3,395697,1032829,46741
3653,homo,L,Male,1.9,1,Light Flicker,0,5.1,30,279,58,601946,75993,57,1088,42,473107,985846,97776
3653,homo,L,Male,1.9,1,Light Flicker,0,4.2,30,1432,83,1460447,193607,527,2272,99,977450,2328721,266415
3653,homo,L,Male,1.9,0,Light Flicker,0,4.95,30,528,11,613491,54530,97,1587,9,416065,926080,70705
3653,homo,L,Male,1.9,0,Light Flicker,0,3.75,30,1577,375,1684320,255854,319,5248,267,1150950,2646421,334450
3653,homo,L,Male,1.9,0,Light Flicker,0,4.2,30,818,125,1229201,140815,195,2345,98,811555,1882197,190649
3653,homo,L,Male,1.9,1,Light Flicker,0,5.55,30,453,15,706020,57948,133,1192,19,589392,1222406,79777
3653,homo,L,Male,1.9,0,Light Flicker,0,4.95,30,387,40,658288,55734,109,1140,11,457341,1069583,74716
3653,homo,L,Male,1.9,0,Light Flicker,0,4.5,30,1367,252,1208721,152665,425,4163,182,849524,1878644,202020
3653,homo,L,Male,1.9,0,Light Flicker,0,4.2,30,602,121,693666,80182,145,1963,77,489934,1003552,112466
3653,homo,L,Male,1.9,0,Light Flicker,0,5.3999999999999995,30,357,23,538493,56301,86,878,22,425074,881211,75576
3653,homo,L,Male,1.9,0,Light Flicker,0,5.1,30,541,19,682050,54281,144,1472,19,468300,1047075,70690
3653,homo,L,Male,1.9,0,Light Flicker,0,4.2,30,588,132,1074190,142766,169,2849,61,758642,1687878,187588
3653,homo,L,Male,1.9,0,Light Flicker,0,4.6499999999999995,30,856,51,695238,77321,208,2306,31,499883,1034511,104230
3653,homo,L,Male,1.9,0,Light Flicker,0,5.25,30,750,27,924996,85170,245,2476,21,662707,1474001,106217
3653,homo,L,Male,1.9,1,Light Flicker,0,4.2,30,931,151,899478,99157,200,3182,91,608181,1291826,131454
3653,homo,L,Male,1.9,0,Light Flicker,0,5.7,30,1158,13,612612,47629,297,1844,13,431787,999885,68483
3653,homo,L,Male,1.9,0,Light Flicker,0,5.1,30,609,31,789978,116936,159,1119,33,577887,1212492,155510
3653,homo,L,Male,1.9,0,Light Flicker,0,2.6999999999999997,30,1286,511,763770,121218,392,3058,504,562627,948251,160430
3653,homo,L,Male,1.9,0,Light Flicker,0,4.05,30,815,196,1059042,166402,249,1821,142,760262,1664784,208407
3653,homo,L,Male,1.9,0,Light Flicker,0,3.75,30,1132,166,1218592,115738,451,2043,131,871572,1794804,148455
3653,homo,L,Male,1.9,0,Light Flicker,0,5.3999999999999995,30,542,23,568486,59661,141,1875,13,472239,1022896,77137
3653,homo,L,Male,1.9,1,Light Flicker,0,4.8,30,320,48,714856,95968,89,1472,33,524495,1158351,118097
3653,homo,L,Male,1.9,0,Light Flicker,0,4.8,30,699,28,947921,110398,187,1772,26,709219,1361851,136897
3653,homo,L,Male,1.9,0,Light Flicker,0,4.6499999999999995,30,357,31,629175,53077,95,1284,24,430263,906003,71754
3653,homo,L,Male,1.9,0,Light Flicker,0,4.2,30,754,184,854015,98230,263,2471,104,610189,1185641,125938
3653,homo,L,Male,1.9,0,Light Flicker,0,4.2,30,956,178,967408,127168,234,3083,124,728477,1288076,177839
3653,homo,L,Male,1.9,0,Light Flicker,0,4.35,30,941,100,868603,77997,182,2556,69,599295,1279192,106072
3653,homo,L,Male,1.9,0,Light Flicker,0,4.6499999999999995,30,493,21,701602,58379,189,942,20,515281,927275,73870
3653,homo,L,Male,1.9,0,Light Flicker,0,4.8,30,392,45,544916,69445,143,1238,35,398174,792062,89020
3653,homo,L,Male,1.9,0,Light Flicker,0,5.55,30,571,26,431317,46707,113,1799,28,355214,780923,61569
3653,homo,L,Male,1.9,0,Light Flicker,0,4.35,30,440,217,782773,128075,113,1958,160,550600,1316131,174520
3653,homo,L,Male,1.9,0,Light Flicker,0,4.2,30,1325,176,1026250,143807,383,3234,148,751158,1566255,192990
3653,homo,L,Male,1.9,0,Light Flicker,0,4.35,30,626,29,752628,70021,178,1258,19,542197,1026292,87088
3653,homo,L,Male,1.9,0,Light Flicker,0,3.9,30,1145,281,1406796,171914,352,3044,168,970364,1906646,210545
3653,homo,L,Male,1.9,0,Light Flicker,0,3.75,30,965,14,737419,87057,468,876,22,535054,1035588,117891
3653,homo,L,Male,1.9,0,Light Flicker,0,3.75,30,1539,112,1307880,139149,549,3275,83,983813,1770612,191060
3653,homo,L,Male,1.9,0,Light Flicker,0,4.6499999999999995,30,784,60,690524,90309,176,2825,17,506930,1033617,111437
3653,homo,L,Male,1.9,0,Light Flicker,0,3.75,30,1265,658,1334081,177314,433,5516,457,989750,1838105,228212
3653,homo,L,Male,1.9,0,Light Flicker,0,4.35,30,309,17,545332,50138,85,713,7,381224,707610,65265
3653,homo,L,Male,1.9,0,Light Flicker,0,4.35,30,1535,184,1269818,164245,386,6095,75,895920,1889483,201393
3653,homo,L,Male,1.9,0,Light Flicker,0,4.35,30,823,95,878119,120919,200,2867,65,615317,1456649,154387
3653,homo,L,Male,1.9,0,Light Flicker,0,4.8,30,950,67,1174188,120263,252,2777,53,843482,1888559,152600
3653,homo,L,Male,1.9,0,Light Flicker,0,4.6499999999999995,30,1070,67,939253,98147,230,2264,44,636326,1388503,124667
3653,homo,L,Male,1.9,1,Light Flicker,0,4.35,30,672,134,828636,132323,137,2778,46,582507,1323561,157093
3653,homo,L,Male,1.9,0,Light Flicker,0,4.8,30,681,20,737303,66326,182,2301,11,524631,1051190,82007
3653,homo,L,Male,1.9,1,Light Flicker,0,4.05,30,1563,157,1454619,172269,387,3620,95,1018521,1979016,223424
3653,homo,L,Male,1.9,0,Light Flicker,0,4.6499999999999995,30,335,12,488913,43332,73,814,10,388109,653167,55866
3653,homo,L,Male,1.9,0,Light Flicker,0,3.5999999999999996,30,862,327,703481,115163,250,3239,246,605071,917364,153923
3653,homo,L,Male,1.9,0,Light Flicker,0,4.35,30,686,65,1161037,120060,181,1766,47,782821,1744731,161278
3653,homo,L,Male,1.9,0,Light Flicker,0,4.2,30,413,72,744232,86030,100,1599,43,603464,1198899,111264
3653,homo,L,Male,1.9,0,Light Flicker,0,3.75,30,1232,429,1174955,171549,346,4172,332,814640,1792505,222380
3653,homo,L,Male,1.9,1,Light Flicker,0,4.35,30,1001,237,1237506,146807,339,2719,173,861267,1765643,205137
3653,homo,L,Male,1.9,0,Light Flicker,0,3.75,30,549,551,1027855,165224,133,3365,568,684159,1604177,218474
3653,homo,L,Male,1.9,0,Light Flicker,0,4.8,30,756,80,843693,100448,210,1997,77,588132,1320194,137020
3653,homo,L,Male,1.9,1,Light Flicker,0,4.6499999999999995,30,529,35,841080,90494,134,1452,29,574963,1287704,115207
3653,homo,L,Male,1.9,0,Light Flicker,0,5.1,30,547,76,636056,60232,134,1706,32,423947,1077147,77293
3653,homo,L,Male,1.9,1,Light Flicker,0,4.6499999999999995,30,764,109,978521,115036,163,2284,75,659504,1656374,146259
3653,homo,L,Male,1.9,0,Light Flicker,0,4.5,30,583,63,790477,91781,144,1889,45,651623,1119183,120675
3653,homo,L,Male,1.9,0,Light Flicker,0,4.8,30,616,19,817379,94240,107,1472,25,528744,1248186,119989
3653,homo,L,Male,1.9,0,Light Flicker,0,4.8,30,1460,90,1409779,141770,398,4127,54,939173,2284550,178225
3653,homo,L,Male,1.9,0,Light Flicker,0,4.8,30,515,37,582931,67605,72,1948,50,378368,1019991,85612
3653,homo,L,Male,1.9,0,Light Flicker,0,4.8,30,617,24,450422,49256,94,1367,31,292955,725157,66485
3653,homo,L,Male,1.9,0,Light Flicker,0,4.8,30,977,62,889223,105109,313,2150,60,595557,1333492,139634
3653,homo,L,Male,1.9,0,Light Flicker,0,4.8,30,244,19,695649,69475,54,770,17,461813,1098870,84712
3653,homo,L,Male,1.9,0,Light Flicker,0,3.75,30,488,12,267884,42548,123,809,15,182534,374643,56803
3653,homo,L,Male,1.9,0,Light Flicker,0,4.8,30,629,9,307570,55718,299,734,10,219657,506683,75382
3653,homo,L,Male,1.9,0,Light Flicker,0,5.7,30,59,4,225219,23049,15,135,1,167866,374620,20693
3653,homo,L,Male,1.9,1,Light Flicker,0,3.75,30,152,9,305942,45657,23,400,11,223346,458679,66347
3653,homo,L,Male,1.9,0,Light Flicker,0,4.35,30,158,30,542715,101909,24,878,40,402604,857571,134098
3653,homo,L,Male,1.9,0,Light Flicker,0,3.75,30,110,29,276771,55428,17,330,21,207897,370475,72310
3653,homo,L,Male,1.9,0,Light Flicker,0,3.75,30,119,9,534203,91543,29,209,18,409005,781333,123661
3653,homo,L,Male,1.9,0,Light Flicker,0,5.3999999999999995,30,95,13,322893,29942,18,248,16,247535,545005,38143
3653,homo,L,Male,1.9,1,Light Flicker,0,3.75,30,99,40,376831,54259,19,272,43,291469,592033,64671
3653,homo,L,Male,1.9,0,Light Flicker,0,4.8,30,171,24,707452,118455,41,580,42,559352,1133603,166222
3653,homo,L,Male,1.9,0,Light Flicker,0,4.6499999999999995,30,154,25,1079924,190903,43,500,48,966617,1750334,263798
3653,homo,L,Male,1.9,0,Light Flicker,0,4.6499999999999995,30,78,4,337409,48944,18,319,2,303875,461392,65847
3653,homo,L,Male,1.9,1,Light Flicker,0,4.05,30,293,24,642352,65785,62,933,27,508226,966405,86615
3653,homo,L,Male,1.9,1,Light Flicker,0,5.3999999999999995,30,282,27,574929,58461,67,707,33,420254,884413,72547
3653,homo,L,Male,1.9,0,Light Flicker,0,6.1499999999999995,30,144,7,421807,34812,28,512,0,321991,680632,18033
3653,homo,L,Male,1.9,0,Light Flicker,0,5.3999999999999995,30,319,17,394484,30072,60,973,13,309128,645349,38464
3653,homo,L,Male,1.9,0,Light Flicker,0,5.3999999999999995,30,139,27,391409,39589,21,474,14,316365,571356,44339
3653,homo,L,Male,1.9,0,Light Flicker,0,3.9,30,29,2,336314,61156,6,51,9,299312,524078,85252
3653,homo,L,Male,1.9,0,Light Flicker,0,5.3999999999999995,30,247,61,496415,52912,69,873,56,365595,776321,67887
3653,homo,L,Male,1.9,0,Light Flicker,0,5.1,30,222,24,554670,70582,45,853,25,434312,841101,98964
3653,homo,L,Male,1.9,0,Light Flicker,0,4.6499999999999995,30,166,14,450208,35546,26,419,17,397445,710322,53333
3653,homo,L,Male,1.9,0,Light Flicker,0,5.3999999999999995,30,236,23,542852,52530,44,796,27,431085,849541,65360
3653,homo,L,Male,1.9,0,Light Flicker,0,4.05,30,1758,804,454398,52017,557,5005,1223,254573,731967,69233
3653,homo,L,Male,1.9,0,Light Flicker,0,4.8,30,1234,727,363046,78676,648,6050,543,245869,547932,65777
3653,homo,L,Male,1.9,0,Light Flicker,0,4.5,30,3877,2259,798196,162852,1285,16011,2171,451229,1323962,203383
3653,homo,L,Male,1.9,0,Light Flicker,0,4.5,30,2961,2020,827323,140639,1120,12720,1962,492150,1258377,172430
3653,homo,L,Male,1.9,0,Light Flicker,0,2.85,30,973,551,321512,49873,371,2239,979,185000,424782,53954
3653,homo,L,Male,1.9,0,Light Flicker,0,4.35,30,2868,1591,776461,128153,1380,10147,1747,472226,1047987,174242
