DJID,Genotype,Eye,Sex,Age_Months,eGFP_Value,Experimental_Condition,In_Rip,Length_um,Time_Condition,GluT1_Top_Surface_Integral,GluT1_Bot_Surface_Integral,WGA_Top_Surface_Integral,WGA_Bot_Surface_Integral,GluT1_Top_Integral,GluT1_Middle_Integral,GluT1_Bottom_Integral,WGA_Top_Integral,WGA_Middle_Integral,WGA_Bottom_Integral,file_name
2006,het,L,Male,20.6,0,Light Flicker,0,4.65,30,1391667,501131.0,1167238,3786859.0,856167,5400098.0,578299.0,915662,10957417.0,4934231.0,2006L_GLUT1_647_WGA_594_040724_0001
2006,het,L,Male,20.6,0,Light Flicker,0,4.05,30,861607,367132.0,806671,1880653.0,473041,3543695.0,383904.0,584804,5458956.0,2474193.0,2006L_GLUT1_647_WGA_594_040724_0001
2006,het,L,Male,20.6,1,Light Flicker,0,4.95,30,1824597,577519.0,995267,2874318.0,1065273,8269314.0,629249.0,810130,8170183.0,4137350.0,2006L_GLUT1_647_WGA_594_040724_0001
2006,het,L,Male,20.6,0,Light Flicker,0,5.7,30,232251,56968.0,125979,417396.0,151153,933040.0,50713.0,107525,1286000.0,356883.0,2006L_GLUT1_647_WGA_594_040724_0001
2006,het,L,Male,20.6,0,Light Flicker,0,4.8,30,663173,232141.0,452834,1751687.0,433278,2591281.0,288840.0,398654,4780116.0,2364909.0,2006L_GLUT1_647_WGA_594_040724_0001
2006,het,L,Male,20.6,0,Light Flicker,0,5.25,30,61793,31080.0,869112,486184.0,31204,296590.0,39016.0,610787,2223717.0,671780.0,2006L_GLUT1_647_WGA_594_040724_0001
2006,het,L,Male,20.6,0,Light Flicker,0,5.1,30,39744,16322.0,685107,405204.0,18727,130527.0,23719.0,429181,1858134.0,536021.0,2006L_GLUT1_647_WGA_594_040724_0001
2006,het,L,Male,20.6,0,Light Flicker,0,5.25,30,456504,177859.0,1718925,1287584.0,205122,2765592.0,197191.0,1086278,4779344.0,1762474.0,2006L_GLUT1_647_WGA_594_040724_0001
2006,het,L,Male,20.6,1,Light Flicker,0,4.65,30,1989671,1246653.0,922350,3043392.0,1440902,8438612.0,1496728.0,804012,6997082.0,4200138.0,2006L_GLUT1_647_WGA_594_040724_0001
2006,het,L,Male,20.6,0,Light Flicker,0,3.9,30,606679,596344.0,458100,1803179.0,361835,2877944.0,647929.0,402149,3755016.0,2490210.0,2006L_GLUT1_647_WGA_594_040724_0001
